alpha,success_prob,label
0.6980698069806981,0.0,"tau=100, Fast"
0.7000700070007001,0.0,"tau=100, Fast"
0.7020702070207021,0.0,"tau=100, Fast"
0.7040704070407041,0.0,"tau=100, Fast"
0.7060706070607061,0.0,"tau=100, Fast"
0.708070807080708,0.0,"tau=100, Fast"
0.71007100710071,0.0,"tau=100, Fast"
0.712071207120712,0.0,"tau=100, Fast"
0.714071407140714,0.0,"tau=100, Fast"
0.716071607160716,0.0,"tau=100, Fast"
0.7180718071807181,0.0,"tau=100, Fast"
0.7200720072007201,0.0,"tau=100, Fast"
0.7220722072207221,0.0,"tau=100, Fast"
0.7240724072407241,0.0,"tau=100, Fast"
0.7260726072607261,0.0,"tau=100, Fast"
0.7280728072807281,0.0,"tau=100, Fast"
0.7300730073007301,0.0,"tau=100, Fast"
0.7320732073207321,0.0,"tau=100, Fast"
0.7340734073407341,0.0,"tau=100, Fast"
0.7360736073607361,0.0,"tau=100, Fast"
0.738073807380738,0.0,"tau=100, Fast"
0.74007400740074,0.0,"tau=100, Fast"
0.742074207420742,0.0,"tau=100, Fast"
0.744074407440744,0.0,"tau=100, Fast"
0.746074607460746,0.0,"tau=100, Fast"
0.7480748074807481,0.0,"tau=100, Fast"
0.7500750075007501,0.0,"tau=100, Fast"
0.7520752075207521,0.0,"tau=100, Fast"
0.7540754075407541,0.0,"tau=100, Fast"
0.7560756075607561,0.0,"tau=100, Fast"
0.7580758075807581,0.0,"tau=100, Fast"
0.7600760076007601,0.0,"tau=100, Fast"
0.7620762076207621,0.0,"tau=100, Fast"
0.7640764076407641,0.0,"tau=100, Fast"
0.7660766076607661,0.0,"tau=100, Fast"
0.768076807680768,0.0,"tau=100, Fast"
0.77007700770077,0.0,"tau=100, Fast"
0.772077207720772,0.0,"tau=100, Fast"
0.774077407740774,0.0,"tau=100, Fast"
0.7760776077607761,0.0,"tau=100, Fast"
0.7780778077807781,0.0,"tau=100, Fast"
0.7800780078007801,0.0,"tau=100, Fast"
0.7820782078207821,0.0,"tau=100, Fast"
0.7840784078407841,0.0,"tau=100, Fast"
0.7860786078607861,0.0,"tau=100, Fast"
0.7880788078807881,0.0,"tau=100, Fast"
0.7900790079007901,0.0,"tau=100, Fast"
0.7920792079207921,0.0,"tau=100, Fast"
0.7940794079407941,0.0,"tau=100, Fast"
0.7960796079607961,0.0,"tau=100, Fast"
0.798079807980798,0.0,"tau=100, Fast"
0.8000800080008,0.0,"tau=100, Fast"
0.802080208020802,0.0,"tau=100, Fast"
0.804080408040804,0.0,"tau=100, Fast"
0.8060806080608061,0.0,"tau=100, Fast"
0.8080808080808081,0.0,"tau=100, Fast"
0.8100810081008101,0.0,"tau=100, Fast"
0.8120812081208121,0.0,"tau=100, Fast"
0.8140814081408141,0.0,"tau=100, Fast"
0.8160816081608161,0.0,"tau=100, Fast"
0.8180818081808181,0.0,"tau=100, Fast"
0.8200820082008201,0.0,"tau=100, Fast"
0.8220822082208221,0.0,"tau=100, Fast"
0.8240824082408241,0.0,"tau=100, Fast"
0.8260826082608261,0.0,"tau=100, Fast"
0.828082808280828,0.0,"tau=100, Fast"
0.83008300830083,0.0,"tau=100, Fast"
0.832083208320832,0.0,"tau=100, Fast"
0.834083408340834,0.0,"tau=100, Fast"
0.8360836083608361,0.0,"tau=100, Fast"
0.8380838083808381,0.0,"tau=100, Fast"
0.8400840084008401,0.0,"tau=100, Fast"
0.8420842084208421,0.0,"tau=100, Fast"
0.8440844084408441,0.0,"tau=100, Fast"
0.8460846084608461,0.0,"tau=100, Fast"
0.8480848084808481,0.0,"tau=100, Fast"
0.8500850085008501,0.0,"tau=100, Fast"
0.8520852085208521,0.0,"tau=100, Fast"
0.8540854085408541,0.0,"tau=100, Fast"
0.8560856085608561,0.0,"tau=100, Fast"
0.858085808580858,0.0,"tau=100, Fast"
0.86008600860086,0.0,"tau=100, Fast"
0.862086208620862,0.0,"tau=100, Fast"
0.8640864086408641,0.0,"tau=100, Fast"
0.8660866086608661,0.0,"tau=100, Fast"
0.8680868086808681,0.0,"tau=100, Fast"
0.8700870087008701,0.0,"tau=100, Fast"
0.8720872087208721,0.0,"tau=100, Fast"
0.8740874087408741,0.0,"tau=100, Fast"
0.8760876087608761,0.0,"tau=100, Fast"
0.8780878087808781,0.0,"tau=100, Fast"
0.8800880088008801,0.0,"tau=100, Fast"
0.8820882088208821,0.0,"tau=100, Fast"
0.8840884088408841,0.0,"tau=100, Fast"
0.8860886088608861,0.0,"tau=100, Fast"
0.888088808880888,0.0,"tau=100, Fast"
0.89008900890089,0.0,"tau=100, Fast"
0.892089208920892,0.0,"tau=100, Fast"
0.8940894089408941,0.0,"tau=100, Fast"
0.8960896089608961,0.0,"tau=100, Fast"
0.8980898089808981,0.0,"tau=100, Fast"
0.9000900090009001,0.0,"tau=100, Fast"
0.9020902090209021,0.0,"tau=100, Fast"
0.9040904090409041,0.0,"tau=100, Fast"
0.9060906090609061,0.0,"tau=100, Fast"
0.9080908090809081,0.0,"tau=100, Fast"
0.9100910091009101,0.0,"tau=100, Fast"
0.9120912091209121,0.0,"tau=100, Fast"
0.9140914091409141,0.0,"tau=100, Fast"
0.9160916091609161,0.0,"tau=100, Fast"
0.918091809180918,0.0,"tau=100, Fast"
0.92009200920092,0.0,"tau=100, Fast"
0.922092209220922,0.0,"tau=100, Fast"
0.9240924092409241,0.0,"tau=100, Fast"
0.9260926092609261,0.0,"tau=100, Fast"
0.9280928092809281,0.0,"tau=100, Fast"
0.9300930093009301,0.0,"tau=100, Fast"
0.9320932093209321,0.0,"tau=100, Fast"
0.9340934093409341,0.0,"tau=100, Fast"
0.9360936093609361,0.0,"tau=100, Fast"
0.9380938093809381,0.0,"tau=100, Fast"
0.9400940094009401,0.0,"tau=100, Fast"
0.9420942094209421,0.0,"tau=100, Fast"
0.9440944094409441,0.0,"tau=100, Fast"
0.9460946094609461,0.0,"tau=100, Fast"
0.948094809480948,0.0,"tau=100, Fast"
0.95009500950095,0.0,"tau=100, Fast"
0.9520952095209521,0.0,"tau=100, Fast"
0.9540954095409541,0.0,"tau=100, Fast"
0.9560956095609561,0.0,"tau=100, Fast"
0.9580958095809581,0.0,"tau=100, Fast"
0.9600960096009601,0.0,"tau=100, Fast"
0.9620962096209621,0.0,"tau=100, Fast"
0.9640964096409641,0.0,"tau=100, Fast"
0.9660966096609661,0.0,"tau=100, Fast"
0.9680968096809681,0.0,"tau=100, Fast"
0.9700970097009701,0.0,"tau=100, Fast"
0.9720972097209721,0.0,"tau=100, Fast"
0.9740974097409741,0.0,"tau=100, Fast"
0.9760976097609761,0.0,"tau=100, Fast"
0.978097809780978,0.0,"tau=100, Fast"
0.98009800980098,0.0,"tau=100, Fast"
0.9820982098209821,0.0,"tau=100, Fast"
0.9840984098409841,0.0,"tau=100, Fast"
0.9860986098609861,0.0,"tau=100, Fast"
0.9880988098809881,0.02,"tau=100, Fast"
0.9900990099009901,0.04,"tau=100, Fast"
0.9920992099209921,0.04,"tau=100, Fast"
0.9940994099409941,0.02,"tau=100, Fast"
0.9960996099609961,0.04,"tau=100, Fast"
0.9980998099809981,0.08,"tau=100, Fast"
0.0,0.0,"tau=1000, Fast"
0.002000200020002,0.0,"tau=1000, Fast"
0.004000400040004,0.0,"tau=1000, Fast"
0.006000600060006,0.0,"tau=1000, Fast"
0.008000800080008,0.0,"tau=1000, Fast"
0.010001000100010001,0.0,"tau=1000, Fast"
0.012001200120012,0.0,"tau=1000, Fast"
0.014001400140014001,0.0,"tau=1000, Fast"
0.016001600160016,0.0,"tau=1000, Fast"
0.018001800180018002,0.0,"tau=1000, Fast"
0.020002000200020003,0.0,"tau=1000, Fast"
0.022002200220022004,0.0,"tau=1000, Fast"
0.024002400240024,0.0,"tau=1000, Fast"
0.026002600260026,0.0,"tau=1000, Fast"
0.028002800280028002,0.0,"tau=1000, Fast"
0.030003000300030003,0.0,"tau=1000, Fast"
0.032003200320032,0.0,"tau=1000, Fast"
0.034003400340034004,0.0,"tau=1000, Fast"
0.036003600360036005,0.0,"tau=1000, Fast"
0.038003800380038005,0.0,"tau=1000, Fast"
0.040004000400040006,0.0,"tau=1000, Fast"
0.04200420042004201,0.0,"tau=1000, Fast"
0.04400440044004401,0.0,"tau=1000, Fast"
0.04600460046004601,0.0,"tau=1000, Fast"
0.048004800480048,0.0,"tau=1000, Fast"
0.05000500050005,0.0,"tau=1000, Fast"
0.052005200520052,0.0,"tau=1000, Fast"
0.054005400540054004,0.0,"tau=1000, Fast"
0.056005600560056004,0.0,"tau=1000, Fast"
0.058005800580058005,0.0,"tau=1000, Fast"
0.060006000600060005,0.0,"tau=1000, Fast"
0.062006200620062006,0.0,"tau=1000, Fast"
0.064006400640064,0.0,"tau=1000, Fast"
0.066006600660066,0.0,"tau=1000, Fast"
0.06800680068006801,0.0,"tau=1000, Fast"
0.07000700070007,0.0,"tau=1000, Fast"
0.07200720072007201,0.0,"tau=1000, Fast"
0.074007400740074,0.0,"tau=1000, Fast"
0.07600760076007601,0.0,"tau=1000, Fast"
0.078007800780078,0.0,"tau=1000, Fast"
0.08000800080008001,0.0,"tau=1000, Fast"
0.082008200820082,0.0,"tau=1000, Fast"
0.08400840084008401,0.0,"tau=1000, Fast"
0.086008600860086,0.0,"tau=1000, Fast"
0.08800880088008801,0.0,"tau=1000, Fast"
0.09000900090009001,0.0,"tau=1000, Fast"
0.09200920092009202,0.0,"tau=1000, Fast"
0.09400940094009401,0.0,"tau=1000, Fast"
0.096009600960096,0.0,"tau=1000, Fast"
0.09800980098009801,0.0,"tau=1000, Fast"
0.1000100010001,0.0,"tau=1000, Fast"
0.10201020102010201,0.0,"tau=1000, Fast"
0.104010401040104,0.0,"tau=1000, Fast"
0.10601060106010601,0.0,"tau=1000, Fast"
0.10801080108010801,0.0,"tau=1000, Fast"
0.11001100110011001,0.0,"tau=1000, Fast"
0.11201120112011201,0.0,"tau=1000, Fast"
0.11401140114011402,0.0,"tau=1000, Fast"
0.11601160116011601,0.0,"tau=1000, Fast"
0.11801180118011802,0.0,"tau=1000, Fast"
0.12001200120012001,0.0,"tau=1000, Fast"
0.12201220122012202,0.0,"tau=1000, Fast"
0.12401240124012401,0.0,"tau=1000, Fast"
0.126012601260126,0.0,"tau=1000, Fast"
0.128012801280128,0.0,"tau=1000, Fast"
0.13001300130013002,0.0,"tau=1000, Fast"
0.132013201320132,0.0,"tau=1000, Fast"
0.134013401340134,0.0,"tau=1000, Fast"
0.13601360136013602,0.0,"tau=1000, Fast"
0.13801380138013802,0.0,"tau=1000, Fast"
0.14001400140014,0.0,"tau=1000, Fast"
0.142014201420142,0.0,"tau=1000, Fast"
0.14401440144014402,0.0,"tau=1000, Fast"
0.14601460146014603,0.0,"tau=1000, Fast"
0.148014801480148,0.0,"tau=1000, Fast"
0.15001500150015,0.0,"tau=1000, Fast"
0.15201520152015202,0.0,"tau=1000, Fast"
0.15401540154015403,0.0,"tau=1000, Fast"
0.156015601560156,0.0,"tau=1000, Fast"
0.15801580158015802,0.0,"tau=1000, Fast"
0.16001600160016002,0.0,"tau=1000, Fast"
0.162016201620162,0.0,"tau=1000, Fast"
0.164016401640164,0.0,"tau=1000, Fast"
0.16601660166016602,0.0,"tau=1000, Fast"
0.16801680168016803,0.0,"tau=1000, Fast"
0.17001700170017,0.0,"tau=1000, Fast"
0.172017201720172,0.0,"tau=1000, Fast"
