t,Z
1,0.24721790783282938
2,0.6155044843035697
3,0.24048282751015015
4,0.1361084265734951
5,0.6107184762203036
6,0.2652538301871193
7,0.4749704624094315
8,0.6566779434218235
9,0.408307451744899
10,0.22238717902156635
11,0.3117075505358964
12,0.7075555725891243
13,0.6915118427034901
14,0.2326806759728325
15,0.6866112625086003
16,0.5566286517936958
17,0.3354036713454723
18,0.37869016215895834
19,0.6784438916376861
20,0.24641849089221093
21,-0.4349636910524312
22,-0.337345252365816
23,-0.6104202271768723
24,-0.7612096293642725
25,-0.19050925033276817
26,-0.5820370031322808
27,-0.7576654305215467
28,-0.46689071910412616
29,-0.6788970483755382
30,-0.16511158637381482
31,-0.22681224925075974
32,-0.41386460085006316
33,-0.5954360077516733
34,-0.700914228726443
35,-0.33340945212859646
36,-0.5589887795492923
37,-0.1890884916527035
38,-0.42368939129498767
39,-0.711111465762301
40,-0.6405852964012549
41,-0.49775894429389655
42,-0.6142155353965932
43,-0.6750065095645009
44,-0.37039701907154937
45,-0.6956062700076848
46,-0.1790823345740656
47,-0.6547203028514147
48,-0.29988812052536384
49,-0.5672798232821048
50,-0.4530781923184574
51,-0.41142762972460245
52,-0.7291580959710172
53,-0.8268766975312212
54,-0.7552465941930911
55,-0.4232985327698576
56,-0.672944145636129
57,-0.6092991082469273
58,-0.5834576531802318
59,-0.4091350807403841
60,-0.6076357793373681
61,-0.44220011369226764
62,-0.6945848064209551
63,-0.4507968474522506
64,-0.45236402614962695
65,-0.380353045452325
66,-0.5282686322978621
67,-0.4348079957874857
68,-0.8181701455403934
69,-0.5587914518962497
70,-0.2609435210225321
71,-0.4976773851417356
72,-0.6098389145288476
73,-0.655091583634858
74,-0.6153221687120339
75,-0.36393253270041614
76,-0.431389083156163
77,-0.3673458074491762
78,-0.43590716236673993
79,-0.6742859722662463
80,-0.5237180955594151
81,-0.5262175562763991
82,-0.5289073311712564
83,-0.20715612027902616
84,-0.5878038192778268
85,-0.6812667103674529
86,-0.7541235155515937
87,-0.33127606658383035
88,-0.6735054751511559
89,-0.3690472942819481
90,-0.30597730165112835
91,-0.2579332298938563
92,-0.7179841210560916
93,-0.44978527560020265
94,-0.5705591517157621
95,-0.40129931709213573
96,-0.6536871713882605
97,-0.4734588170207885
98,-0.2647936315080861
99,-0.5096051868751195
100,-0.6893993044860343
101,0.530672199622449
102,0.34089673095361955
103,0.4313762424651559
104,0.24961811064758366
105,0.6377253179809078
106,0.6208247717107396
107,0.5148485068615308
108,0.46388797264618525
109,0.29447002405079825
110,0.13678481126513148
111,0.5154771729069189
112,0.46764547225803593
113,-0.0937063949306083
114,0.6889595522150554
115,0.38332712658949053
116,0.43335406862896286
117,0.7022836121314863
118,0.5151169480189497
119,0.3192031526787771
120,0.6878016733918936
121,0.7273625973234088
122,0.4758112614842639
123,0.6292814446246371
124,0.5246063367519426
125,0.6069646718735399
126,0.6481759953336467
127,0.39112380871308144
128,0.7445698714590189
129,0.5088331408782683
130,0.37207304038433514
131,0.5288257189638461
132,0.686315784161232
133,0.44157956147503363
134,0.4542652705212464
135,0.457015722958287
136,0.7478924153538205
137,0.4001957483129495
138,0.4920557087061628
139,0.6376633081511159
140,0.5719163993306815
141,-0.375774984921675
142,-0.18707606677097618
143,-0.5629230161125065
144,-0.5313558323620796
145,-0.38407915592053093
146,-0.5137494444930758
147,-0.3628068394874031
148,-0.37413115057942503
149,-0.6437794738640475
150,-0.4225948566410153
151,-0.5806016740181249
152,-0.584649432078759
153,-0.2660713003915667
154,-0.14295524131336157
155,-0.5041005988161955
156,-0.6777826351610603
157,-0.4937084246318827
158,-0.673685135795529
159,-0.35562401723930004
160,-0.3821060209401598
161,-0.289662442741557
162,-0.6268126272902075
163,-0.4869686989123542
164,-0.5088277068268102
165,-0.43038912664815454
166,-0.5292398022994138
167,-0.5817414529560471
168,-0.6364687607469868
169,-0.6375184619406109
170,-0.5261512245770473
171,-0.46644663999815783
172,-0.5291340493959994
173,-0.7440834716868164
174,-0.45092956016459007
175,-0.6112852991274402
176,-0.3126449447261818
177,-0.5946065635214475
178,-0.7110824749283705
179,-0.3716363332220948
180,-0.4580364049203768
181,0.6671003487014494
182,0.5651047706931391
183,0.5665391593231224
184,0.5183690894348992
185,0.4317412102811292
186,0.5963045457436518
187,0.3828389813224795
188,0.7804564512015946
189,0.3844199661973152
190,0.3297659242101916
191,0.3819383384615862
192,0.7384678390981608
193,0.6035526739424459
194,0.49227746267638084
195,0.5655036121555909
196,0.44451969171456585
197,0.5643871536931268
198,0.7634282892367406
199,0.6086558416639667
200,0.33633130105564046
201,0.6606506122687447
202,0.719675230111997
203,0.5853026407004882
204,0.5376617497634536
205,0.6488862153177387
206,0.4107612378055288
207,0.37447004155181995
208,0.6672573354966259
209,0.7055157169488611
210,0.5814184582676072
211,0.23363129156395218
212,0.4104088296912355
213,0.6007316806281991
214,0.6531398461971674
215,0.4743466878253239
216,0.7193403901503419
217,0.5986810316930581
218,0.5921636364566559
219,0.5904136276693707
220,0.5316455892074441
221,0.6178810818195231
222,0.5525037811184028
223,0.31416857017304894
224,0.3773306631584246
225,0.4448833100011827
226,0.47769474120646976
227,0.528355051478533
228,0.5703217065913231
229,0.7281622894161087
230,0.43966304194503086
231,0.510522880623955
232,0.6412272273293376
233,0.6776064741473944
234,0.5572094719079598
235,0.5529510982897059
236,0.5709005859982496
237,0.5761866311530672
238,0.5167183217759873
239,0.7651648405147058
240,0.5605930265533742
241,-0.38282401075774847
242,-0.6072624663650058
243,-0.32271781113646136
244,-0.43848644198538367
245,-0.5781266962861754
246,-0.36608563924803417
247,-0.1436137762879401
248,-0.5648080253091664
249,-0.5101443813340925
250,-0.3238274836213776
251,-0.171438358476489
252,-0.4354989781318059
253,-0.6582760436882752
254,-0.398842891732896
255,-0.35848258892385815
256,-0.5044567290558354
257,-0.23815660387493842
258,-0.4510422015384354
259,-0.6780979727409655
260,-0.4659943143840026
261,-0.5338622547732881
262,-0.49289690718570384
263,-0.5801844132854724
264,-0.4593552636669622
265,-0.34129556942522604
266,-0.733349635993968
267,-0.4767233580232606
268,-0.26155773587618947
269,-0.49619734983442537
270,-0.34358250807252894
271,-0.2977195091777278
272,-0.6471392005664224
273,-0.41069758949782387
274,-0.6213710676079229
275,-0.517571119985154
276,-0.5380472148235523
277,-0.5701918278546544
278,-0.7983695698204238
279,-0.024487524704389228
280,-0.6704105232546321
281,-0.5604648596331334
282,0.0722870511177702
283,-0.26460195261966196
284,-0.5529056989331917
285,-0.2265401995649002
286,-0.18800517435696232
287,-0.4723860107645476
288,-0.6288029586501751
289,-0.2959942207977276
290,-0.5475182258439709
291,-0.21368825115676177
292,-0.4921672586191087
293,-0.5307245514020187
294,-0.30632951497860467
295,0.1307267800633727
296,-0.58995978685842
297,-0.30493975660270534
298,-0.5526516133187472
299,-0.4217850650435158
300,-0.6295376753726754
301,0.5336951642110056
302,0.3309096593193686
303,0.05609021897278071
304,0.4382506386959342
305,0.7008795029780186
306,0.4697852641804371
307,0.48384273438299435
308,0.5399453726500588
309,0.35510914363222923
310,0.553421953735223
311,0.5372492402303203
312,0.4710957515400252
313,0.5540495324736848
314,0.6159718702401477
315,-0.052351689362481586
316,0.38383785745301396
317,0.3169944724428363
318,0.578395117462414
319,0.3937080120583091
320,0.5149906370949823
321,0.5251759106391207
322,0.6701905134154251
323,0.5748711830503351
324,0.36111134025825886
325,0.5036824078836503
326,0.5015037824120749
327,0.5429376975318752
328,0.6413138948404787
329,0.5268731353084263
330,0.47093194107562136
331,0.5940801340463625
332,0.5159540426994135
333,0.5772280302111498
334,0.5807138230001534
335,0.5555450668102135
336,0.5844714630390656
337,0.3847848651435705
338,0.4152438210061564
339,0.49317659365617583
340,0.343358277237498
341,0.7455785860675402
342,0.6671504404637613
343,0.5120748354939489
344,0.6000715990515572
345,0.6751166616704842
346,0.6463526466788793
347,0.44236222088741545
348,0.4500685420984531
349,0.4154723335402191
350,0.46481882692625986
351,0.5769893551607562
352,0.4277078400196682
353,0.6387257930875591
354,0.6805924634468283
355,0.7500439185000612
356,0.4071663344587494
357,0.4783461408183238
358,0.2988903181154727
359,0.7813204868830218
360,0.6175323147611804
361,0.676496820664
362,0.7173208728505664
363,0.4895687310312193
364,0.46161650945876664
365,0.5721910451064761
366,0.5815781593252533
