t,Z
1,0.8038478489600738
2,0.6584558435819874
3,0.7484986061276429
4,0.7846809268783919
5,0.7988713439332333
6,0.7921903390556477
7,0.7636535979376982
8,0.8458968843145436
9,0.6610719367720608
10,0.7262113894904583
11,0.7081239126249312
12,0.6703864765992429
13,0.7905290704425676
14,0.742326764370375
15,0.7154311274523129
16,0.7192171605191622
17,0.8434505627936499
18,0.7604087225289808
19,0.87330589281269
20,0.7483265283786502
21,0.7674221891870767
22,0.7803424324329704
23,0.7536284063631249
24,0.7271811898253173
25,0.6582839348962535
26,0.7755955447157366
27,0.8058293872412103
28,0.7055029239169368
29,0.7932875637443657
30,0.8177736542056022
31,0.8073445517435209
32,0.7454218563636037
33,0.8070854678301249
34,0.7695373070985052
35,0.7841240233151983
36,0.8073999198164643
37,0.7675038213398373
38,0.6840607736797759
39,0.7330025783265648
40,0.7336010081995834
41,0.7327321458466545
42,0.7519616087414343
43,0.79463890941012
44,0.8028586382733349
45,0.7619536848190085
46,0.7595856559768965
47,0.7717378901392173
48,0.7586605621175573
49,0.7674987986222921
50,0.8633790984002767
51,0.7874462395399129
52,0.6673411156958375
53,0.7216369093432315
54,0.8008284598643676
55,0.774606771570326
56,0.6567810518952557
57,0.7671039528555201
58,0.8110761888385245
59,0.7561283880937237
60,0.7662801682849252
61,0.7228692959468124
62,0.806715447727745
63,0.7571683351779424
64,0.732255632920422
65,0.7470130012184586
66,0.7826022938524309
67,0.7896861939350917
68,0.7290956801913062
69,0.7930611187867518
70,0.670806504096338
71,0.7066312549118263
72,0.7063407023348232
73,0.7534175394143825
74,0.7522678523956894
75,0.7352494287715978
76,0.7675785175865633
77,0.8288727359025327
78,0.8603971764511544
79,0.8069792461290659
80,0.7811828674045946
81,0.8580693725660111
82,0.8292394662952853
83,0.7413838429156434
84,0.8190895117247707
85,0.7924892868355817
86,0.747802005846183
87,0.7756067817756778
88,0.7641024427932839
89,0.729704384731918
90,0.7463356784763786
91,0.7816521708835724
92,0.8161205784187573
93,0.7951671515477854
94,0.8092246698416996
95,0.8165021002001287
96,0.7814555696314196
97,0.8274040893686088
98,0.7057755389735643
99,0.7913745468156945
100,0.8112710680938835
101,0.7898350198730602
102,0.7678833419710611
103,0.8480450826158321
104,0.7198510558236404
105,0.8373274930405126
106,0.7698957233881725
107,0.8323993842383948
108,0.7809318792663762
109,0.7290916052958278
110,0.8555974056818891
111,0.7246044637625932
112,0.7101180548429173
113,0.7727376028585751
114,0.8008547049945713
115,0.7247985217922446
116,0.7380232150865915
117,0.7821870146572669
118,0.7800607389651999
119,0.8066176305179578
120,0.7248644367709596
121,0.7693000040330134
122,0.8801498076232415
123,0.7193699188463749
124,0.8274440411368338
125,0.7638121659516559
126,0.8077173182916766
127,0.6553593355473408
128,0.737452468811761
129,0.8239283578890169
130,0.7738910012940372
131,0.7444911236252107
132,0.7130338655318731
133,0.7959236563200391
134,0.7601602088833188
135,0.7741445559621618
136,0.7733606896182919
137,0.7832691519187902
138,0.77288601225373
139,0.7922689610087066
140,0.7965578015734696
141,0.7433977096959976
142,0.807071106421698
143,0.832058581269491
144,0.7161205042822578
145,0.7391741188006169
146,0.6983107958967187
147,0.803788367565955
148,0.7444974199539458
149,0.7225144742659222
150,0.7273299651935399
151,0.7517663885469295
152,0.67509416832866
153,0.7473043649802442
154,0.8002467285992079
155,0.750347657846197
156,0.8273156925038785
157,0.7731275134647277
158,0.7346094827819509
159,0.779084996087644
160,0.7265724809598806
161,0.773002584182908
162,0.767748234150698
163,0.8146285313118957
164,0.7759231958887254
165,0.7157933198968942
166,0.7693079188583509
167,0.8823227382697407
168,0.7361570196395817
169,0.841229182583995
170,0.7349300998316428
171,0.8098397752503419
172,0.697254451736566
173,0.8124051234787193
174,0.7920249130902042
175,0.751088598337524
176,0.7948653461224351
177,0.7388411447749323
178,0.7722971697492982
179,0.80210741084263
180,0.7509291844847783
181,0.8245320803156331
182,0.7094500822826062
183,0.8168612286196595
184,0.7278643135494007
185,0.8025708114189873
186,0.7868263736049383
187,0.8031333725492296
188,0.7205884225404628
189,0.7958326487415721
190,0.761357110992879
191,0.7760478178307042
192,0.7308709002163589
193,0.691506225098854
194,0.8134913766522356
195,0.6987563102702772
196,0.7586461426840316
197,0.7925106940508693
198,0.8401232406396886
199,0.6967366253833416
200,0.7725155338611538
201,0.7748076273143427
202,0.8355652192942773
203,0.7698329470652117
204,0.7860635650638779
205,0.7781951687714828
206,0.8384046439250756
207,0.7482844464414957
208,0.8049546799032012
209,0.8308028867166197
210,0.7302226712020965
211,0.7108091720587564
212,0.7767422976075202
213,0.7878810676311707
214,0.7393448323793048
215,0.7173288557824555
216,0.829050707473421
217,0.6806570881194192
218,0.7801206301994301
219,0.7766001093214445
220,0.759620806313476
221,0.7622867660100361
222,0.7637674939316705
223,0.7646399196001905
224,0.742058385207744
225,0.8147817176720311
226,0.6924622080152201
227,0.7513736887207034
228,0.68075935629144
229,0.7340249796079563
230,0.7854737373577689
231,0.8046044880663807
232,0.7489716911490454
233,0.8009398712633145
234,0.7413361721437239
235,0.7643386363971911
236,0.7111375112475333
237,0.7149222211170363
238,0.7826846148853233
239,0.7575915925121237
240,0.7676632229379088
241,0.7232988588544182
242,0.7382244896838874
243,0.7452216716984523
244,0.7328798077970395
245,0.7596230158402795
246,0.7484089554665689
247,0.7914138722204909
248,0.7877627607184083
249,0.7613615247856018
250,0.7098841663398057
251,0.6308300926686814
252,0.7693883430629931
253,0.7755551924989323
254,0.7155871299698666
255,0.8313698458082914
256,0.7648107561006572
257,0.7772495954326133
258,0.706787756318509
259,0.8248326332800029
260,0.7416176675811292
261,0.7898090782431986
262,0.7899275645961741
263,0.8030536201704308
264,0.8334296575609512
265,0.8786521266245304
266,0.814029436370493
267,0.8185463802004433
268,0.7389650578939264
269,0.8197951773891161
270,0.7302031725749756
271,0.7423867757324893
272,0.7947332839315728
273,0.7843223072931622
274,0.7721421299449254
275,0.7574765298843276
276,0.8147845875381645
277,0.8144605584275659
278,0.6237325897696733
279,0.7607975515562235
280,0.7238313864857604
281,0.7000127114776866
282,0.6273129100657018
283,0.6479318739364512
284,0.8011369999271558
285,0.7571887187290991
286,0.7611897269118495
287,0.832800687661571
288,0.7338716231375018
289,0.7899062555174468
290,0.6565084895675903
291,0.7422917561612676
292,0.7009441179384648
293,0.779618407245148
294,0.7945530151264117
295,0.7543595658523359
296,0.6596738476022639
297,0.7732818435805773
298,0.7585040973333612
299,0.7106820856149805
300,0.6861006801212721
301,0.7561004301093861
302,0.6536467230316882
303,0.7601048871691163
304,0.7558217641626725
305,0.8203874654505598
