t,Z
1,0.02688951170548315
2,-0.02322847543770795
3,0.026314313066656214
4,-0.03385888273743071
5,-0.010889313772138198
6,0.016124366775231325
7,0.02777113708912382
8,0.034508926410727336
9,0.01671428992581747
10,0.03313595016417492
11,-0.02431617077790854
12,0.010610686952874038
13,-0.01123854228944271
14,0.09461234212455305
15,0.059244989382694624
16,0.013368121960905865
17,0.0284592262635196
18,0.03831173155831791
19,0.02698997391141067
20,-0.004468944351123605
21,0.0016381672992274998
22,-0.011940018025887233
23,0.05956603547340966
24,-0.048065249212579986
25,0.0006198108112802636
26,0.012050610650618632
27,0.017751757828212145
28,0.03680564634983985
29,-0.03048964947028432
30,0.08599411686637493
31,0.028991013686515577
32,0.03239290586464483
33,0.010522587560641505
34,0.04881664374059658
35,0.03131865289895508
36,-0.044101693355889815
37,0.014125254504194551
38,0.010427323013246115
39,0.0030752547899829397
40,0.033208476447927904
41,0.034996370623844086
42,0.01345516842605854
43,0.03629654089591128
44,0.10392660550768029
45,0.005929873344866721
46,0.06472773109008878
47,0.09210294581056444
48,0.03671180040960731
49,0.05663785308847413
50,0.05585018189445368
51,0.005181363657248306
52,0.04739503400536993
53,0.011129175512812228
54,0.005277577814775225
55,0.02372357568982031
56,0.033038793477095596
57,0.014825448275164299
58,-0.003925934315101465
59,0.060327405652403354
60,0.019383929904153163
61,-0.029119087904036722
62,0.0201819937797465
63,0.011196203385176462
64,-0.0193346721237192
65,0.020569693970213465
66,0.0685243052512623
67,0.008887621743899898
68,0.03959597925336078
69,0.062692616045672
70,-0.024432277799417312
71,0.016379533060162044
72,0.005707968396179375
73,0.018026611929566005
74,-0.002692426342306875
75,0.016966379884730487
76,0.014578417257430587
77,-0.0057236817398989
78,0.02752002921401886
79,0.07560079694196253
80,0.07559949577826908
81,0.0595750467539331
82,0.045683361165488545
83,-0.02740839204637241
84,0.08009300234989536
85,-0.00614559022720923
86,0.023780163617685646
87,0.05369776912925839
88,0.043093857582077955
89,0.027752548626813867
90,0.010943530763542486
91,0.017829584506251495
92,0.01991621953834144
93,-0.061471448869713285
94,0.06345354839729356
95,0.05639334642490923
96,0.06016717043845787
97,0.030279986745340826
98,0.0019959249614349694
99,0.01671379115054661
100,-0.016453139282829654
101,0.023398855228233262
102,0.04299568674696397
103,-0.034106237892049085
104,0.0029883521554147086
105,0.016639612391223912
106,-0.0384809318148156
107,-0.03142829989219692
108,0.02128987296804996
109,0.01362410548453219
110,0.014560165884846099
111,0.05458235530285027
112,0.034766223997886314
113,-0.04474986790462532
114,0.06737498547865006
115,0.009478149149079296
116,0.07130960044411527
117,0.024039665847703007
118,0.05865233147137139
119,-0.0073433820031743036
120,0.07496080233954483
121,0.02563894402996625
122,0.0756636351251021
123,-0.04180281951620163
124,-0.009415272822113407
125,-0.02370899720180869
126,0.038795770150590436
127,0.02757828002389562
128,-0.014430122170805526
129,0.07340904624125344
130,0.03034761911723083
131,0.06690316084425574
132,0.031861010435299764
133,-0.013012982686488372
134,0.04148803055489936
135,0.04065029341033155
136,-0.022145395117189326
137,0.05842737242819607
138,-0.022042787835867272
139,0.027231099313077878
140,0.03672131100221654
141,0.01005559327550698
142,0.055710076220756855
143,0.03880468633134038
144,0.014602185462304185
145,0.04442561076525309
146,0.03347976778339534
147,0.0026418415045837973
148,0.031103550434474103
149,0.020102884833353207
150,0.08623343768972314
151,0.10246492818846498
152,0.03163279497009419
153,0.07497286373338719
154,0.04760647373870874
155,0.029191357196708734
156,0.034198182084230644
157,0.027582200569509663
158,0.05001440683522995
159,0.05283290194792645
160,-0.023543131508999726
161,0.05654593475990233
162,0.014117170235440013
163,-0.004598820138281223
164,0.022454091746024418
165,0.02441991037779656
166,0.07521841088507608
167,0.010956483709902987
168,0.03900373093733023
169,-0.0526075650395702
170,0.061272579781146086
171,0.046225352926790864
172,0.0396562059007346
173,0.08963698956568733
174,0.06645044589413895
175,0.03120601510541776
176,-0.03532233126629086
177,0.04451257995343494
178,-0.007430993783078155
179,0.03196640815809715
180,0.026502687976521666
181,-0.0496718710486751
182,0.08885512483773961
183,0.07736289966117738
184,-0.018097356813020216
185,0.04633441226466928
186,0.028954411720060635
187,0.0013325134033116415
188,0.06220289752361474
189,0.1014160251266254
190,0.06445248378990942
191,0.04673009101645731
192,0.04475330447857806
193,0.00985829893541379
194,0.06663957326698144
195,0.026124600862376446
196,0.07255904131514956
197,0.04174919180880721
198,-0.07556569225213627
199,0.06513773500672426
200,-0.05083758900159191
201,-0.03279381029546463
202,-0.011769474964413495
203,0.07431735922747207
204,0.05058813391383454
205,0.017429502320158163
206,0.09151874258218695
207,-0.008366525338924902
208,0.07607584568532888
209,0.00506070121151847
210,-0.0419058453607421
211,0.034233575684547435
212,-0.030495273928650535
213,0.004098073492175502
214,-0.001784580747044462
215,0.038005231594499755
216,0.005291606296757068
217,0.016945811784215947
218,-0.007988574598263576
219,0.05939881231179944
220,0.020442562198550895
221,-0.0204153106745803
222,-0.00013840051939634224
223,-0.017729462233849524
224,0.023020291307493945
225,0.04680485269317369
226,0.050260315653805177
227,-0.00856407356329486
228,0.06409676010166432
229,0.003231577143130715
230,0.018141920180973825
231,0.026892898890886863
232,0.012184464212780077
233,0.0033561210274948294
234,0.006264459599085392
235,-0.012114940607320934
236,0.0028477452275984527
237,0.03278864916347757
238,0.01955145740209907
239,0.0593566003559014
240,0.058786198004950774
241,-0.001201917118647422
242,0.03507834760485862
243,0.05121005030531256
244,0.02658553582807799
245,-0.01465158945283701
246,0.016828263730392257
247,-0.0281842674177617
248,0.04626452670386916
249,0.06335469818323358
250,0.0029042687059349648
251,0.02255078788560394
252,0.06054982096339767
253,0.024483504601076067
254,0.05052908392411126
255,0.02459470691778609
256,0.10196030369891929
257,0.018046870105510093
258,0.04685407511882289
259,0.009239099964997055
