t,Z
1,-0.0030195896889791537
2,-0.020719156613912573
3,-0.004891873209565014
4,0.004250121391902197
5,0.008835668768944644
6,-0.0015826808890146659
7,0.000581918117625824
8,-0.001975715255928724
9,0.005915689705967567
10,-0.0035827641356597903
11,-0.001968751518104451
12,0.012866609100674593
13,0.023018028062566243
14,-0.007210464183063296
15,0.0010300945499010844
16,-0.0012111929745099233
17,-0.0024881003321732724
18,-0.00561366590910192
19,-0.0007946683236049194
20,0.004727328850805382
21,0.018009676464542223
22,-0.006718110306121043
23,0.008167248993392854
24,0.010289284697895236
25,-0.009062890894208846
26,0.005434344208999512
27,-0.0015578262937743458
28,0.01698513393181259
29,-0.008769219900231533
30,0.008386419945169782
31,0.009782243909124527
32,-0.009752112219704406
33,-0.0010658980337650897
34,-0.002023024087945736
35,0.013825188992517752
36,0.01716927978528554
37,-0.005152443844930413
38,0.0036012587258688077
39,0.01936668749489333
40,0.02380864691056949
41,0.017555802165788725
42,0.023482145762989005
43,0.01216340034488986
44,0.0013142764979168226
45,0.002961109778763384
46,0.009934757401005873
47,-0.0071331793089151755
48,0.011273666874459349
49,-0.007181814957549886
50,0.005814388716813993
51,-0.005674912713511985
52,0.011496759209511171
53,-0.004722426615747302
54,0.0063372046442732345
55,0.010065572359506008
56,-0.004072434196317489
57,0.013226722292280377
58,0.009193259366230394
59,0.011873373713680187
60,0.0045841764052426265
61,-0.0071130865647065205
62,-0.008079413722600142
63,0.013150839457823523
64,0.005638855442836647
65,0.0035227705292380194
66,0.0021842107503166966
67,0.012045051736089192
68,0.012138138323768938
69,0.0014812090617485128
70,0.00296551872945552
71,0.00807017810338733
72,0.0028556757496976744
73,-0.001793517076115626
74,-0.0019375347939687548
75,0.005893837533544758
76,0.004329343638663132
77,0.004600889219569096
78,0.005515148075064327
79,0.013967592270142557
80,0.017447046216312156
81,-0.004183049471318248
82,-0.007920166307403014
83,0.003861196086136156
84,-0.01328490821625515
85,0.011329199706560551
86,-0.004988503361483457
87,-0.003632614946501691
88,0.0019513696793014524
89,-0.0014929885606329804
90,0.007740050094364075
91,0.009451079266649015
92,0.003295785706359424
93,0.011579413560893233
94,0.005679921875435382
95,-0.00920407129571395
96,0.006498883281773619
97,0.0016335931549965165
98,0.00439352318054447
99,-0.013891483961364633
100,-0.0024871046598124017
101,0.00203064315818673
102,-0.0026654956765205812
103,-0.0002226025877643646
104,-0.006546813086758366
105,-0.005807034314256202
106,-0.0032219170809555738
107,-0.010333350409528935
108,0.0013020264416659497
109,0.01715436068230035
110,0.013212861119447802
111,-0.003248292466920512
112,0.010452069995726015
113,-0.014785116866278267
114,0.0024118329882924184
115,-0.015376150017471932
116,-0.0056885451769165514
117,0.002147084242830678
118,0.007523254245471693
119,0.004353509018953507
120,0.004460204290387473
121,-0.00037460672014603144
122,0.004625517927257808
123,-0.007751013512587395
124,0.014360111904194003
125,0.007319831618349042
126,0.013732574862095434
127,-0.016800141553820244
128,-0.0031578864575575144
129,0.01357362012933417
130,-0.0092367972733081
131,-0.027516352765476565
132,-0.003700945082019471
133,0.012572481490059968
134,0.0028348548574678185
135,0.006012803310207596
136,-0.013039165444332665
137,-0.003832987569392623
138,-0.00044482087547229623
139,0.0028196506316544596
140,0.00416478192850285
141,0.00763062752083981
142,0.002059266461114385
143,-0.006217429373333897
144,-0.0037599784766513176
145,-0.002199815593899014
146,0.010578389289523355
147,-0.012230242286577604
148,0.0016670185803730818
149,0.011090727035080345
150,-0.011161898975908064
151,-0.02026142558514168
152,0.01838906730007469
153,0.01610040446772679
154,-0.003590804265481042
155,-0.007027319681502935
156,-0.00100612448037315
157,0.012975054237821823
158,-0.005526021725814359
159,-0.007890435800100086
160,-0.0012580702879623992
161,-0.003798305428751527
162,-0.004087309355148286
163,-0.0013987815315310134
164,-0.012203707199130383
165,0.0032739215786176576
166,-0.002398345013532301
167,0.006378496894454115
168,-0.004748197209249186
169,0.0020018342985186357
170,0.005500130435559906
171,0.00118855845063437
172,0.006030789171605314
173,0.008316384396059312
174,-0.012288884594257272
175,-0.0011003148142513137
176,-0.00029415603230449356
177,0.0010436184108534314
178,0.010688922618499902
179,-0.006225355840608829
180,-0.012587423514989335
181,-0.016825784045248024
182,-0.007966290062764496
183,0.00041733917667750056
184,-0.001405136828249954
185,0.015773790831232634
186,0.01829660411712116
187,-0.0003007621348138924
188,0.006008863664556023
189,0.007956868830047608
190,0.004302972668439489
191,-0.0018058384305659658
192,0.005999598174320834
193,-0.004056154668592873
194,0.00012419107357961596
195,-0.01721114312063804
196,-0.0032695660259618917
197,0.0025357242543437644
198,0.004114683625757978
199,-0.0058335514900009575
200,-0.006292284413157904
201,0.0065133012828723115
202,0.003950877402536859
203,0.017783440173073727
204,0.006072081354552553
205,-0.003531003506929655
206,0.003208803509016957
207,0.0042114597107389545
208,0.002842710096662661
209,-0.0021958424517874234
210,-0.004165375061583645
211,-0.009333893490343354
212,0.002286576318881407
213,0.008572686924650835
214,-0.009520577996343843
215,0.004446726660268732
216,0.002617658805982394
217,-0.005474564230533311
218,-0.000656864072771202
219,0.005920738462331013
220,0.0022422632836025316
221,0.004724656200988012
222,0.008753052378055442
223,0.006547664194894258
224,0.006886238313267405
225,0.017170365613443858
226,0.011101223684371659
227,0.01413608621229244
228,0.0035362889050234232
229,0.009187124767938353
230,0.0175576909425747
231,-0.006330584325034431
232,0.004025257246519056
233,0.0073870331151290975
234,-0.006475836374311975
235,0.002904399316596186
236,0.017319584286700915
237,-0.002886794753950485
238,0.00046498616276429176
239,0.011156911195018122
240,0.012600335604808496
241,0.008352890076661028
242,0.005091805325458102
243,0.009506178730577824
244,-0.011432609368293762
245,-0.0007587046160187354
246,-0.002806886038267821
247,-0.003416360519885155
248,0.008448954914772716
249,-0.005059668458352976
250,-0.008919910456011575
251,0.002006898770890576
252,-0.004728767578749585
253,0.006598940599135798
254,0.00011234658560035366
255,0.009019054313405954
256,0.005259826868292053
257,-0.0044631687656885325
258,0.016085549690561626
259,0.011295502429262522
260,-0.011794011500976871
261,0.0022340613649984866
262,-0.004542682300483305
263,0.003913138782726924
264,5.5529282065736073e-5
265,0.004819973934027691
266,0.004382853783033138
267,0.014862450232500709
268,0.001880812815553502
269,-0.011396538026102505
270,-0.0053660462995464816
271,0.00675995037267099
272,0.003975590739360293
273,0.005886170187300291
274,0.0014148963280062885
275,-0.014567736415793916
276,0.0077921054940516534
277,0.0018715539451383168
278,0.004826648664473912
279,0.004078502211750015
280,-0.0017502598293160597
281,0.015582647917851897
282,0.02955768403078351
283,0.011482473804171585
284,0.0006868321553219706
285,0.022573805615135837
286,-0.008465384703022754
287,0.01782612368038433
288,0.002209827314788849
289,0.00634299703967152
290,-0.009644340941833978
291,0.009256366095964101
292,-0.0031998881088779146
293,0.006215305805048658
294,0.008184437260912496
295,0.01213745857190934
296,0.0037990906115073406
297,0.007848515982108567
298,0.013321004925344633
299,0.010518830319184597
300,-0.006710445618378051
301,0.005946691578945366
302,-0.0079360599587091
303,-0.00046724446939960834
304,-0.006962240101449561
305,0.008772283703691413
306,-0.01233533136540593
