t,Z,Z_std
1,0.6650977443609021,0.02493104107076659
2,0.6607698898408815,0.021757290007280786
3,0.6681052631578948,0.026858660158443088
4,0.6704829515649586,0.03099138578645804
5,0.6657791571953138,0.0223191854326446
6,0.6632413009267356,0.020382154909660766
7,0.6654341668123798,0.02753894936434709
8,0.6658377338695576,0.02546133168489358
9,0.6683135163490121,0.029788555891565257
10,0.6622386780905754,0.019011143399446963
11,0.6655013114180801,0.022587055390650115
12,0.6679043539080258,0.0263009489121073
13,0.6639005070816576,0.020602011953522993
14,0.662717782829166,0.021075004918800874
15,0.6666731946144431,0.023347891140085193
16,0.6641970624235006,0.019664477501424027
17,0.6606866585067322,0.014293123256678192
18,0.6650379436964505,0.02284226896687786
19,0.6674593460395173,0.029319209712235214
20,0.6687948942122748,0.030391891897805192
21,0.6670998426298305,0.02572784639555049
22,0.6645784228011891,0.023405105027225214
23,0.6648433292533659,0.026932478516042777
24,0.6667665675817449,0.027051473042853137
25,0.6622601853470889,0.020638873164013187
26,0.6635723028501488,0.0309754542829546
27,0.6650980940723902,0.025674870718253286
28,0.6635042839657284,0.020087389038350733
29,0.6631697849274352,0.021377510660282626
30,0.6641353383458647,0.020170227607496243
31,0.6681739814652908,0.024415561008930383
32,0.6634992131491521,0.020603708507747422
33,0.6637356181150551,0.01940285145565266
34,0.6608746284315443,0.02106190617630366
35,0.6638704318936877,0.02526273172647451
36,0.6625621612169961,0.025968600733024226
37,0.6638957859765694,0.02181536020718061
38,0.6632713761147053,0.020963189176262016
39,0.6606682986536109,0.01720441744817157
40,0.6630197586990734,0.027371492809233705
41,0.6648746284315439,0.024859625291712283
42,0.6635245672320338,0.02407695663947365
43,0.6638720055953838,0.022000101571810687
44,0.6606819374016437,0.01770422704965052
45,0.6617127120125897,0.021363468154738895
46,0.6634026927784578,0.02775953986563187
47,0.6644951914670396,0.023383448691569383
48,0.6658807483825843,0.024140754583277024
49,0.6675742262633326,0.03423619849003797
50,0.6640970449379262,0.019359076283854297
51,0.6584915194964157,0.014870311451948429
52,0.6713456898059098,0.031451777437379376
53,0.6630764119601331,0.018513338821269286
54,0.6651344640671446,0.022798791618280023
55,0.6630979192166464,0.0210889585806599
56,0.6641138310893514,0.02218990005133799
57,0.6644385382059802,0.022299174605793733
58,0.6606097219793672,0.01945057487337981
59,0.6621652386780907,0.02104739752784052
60,0.6621339394999127,0.018860674352688254
61,0.6651063122923588,0.02386009489861098
62,0.6640305997552021,0.02262418560496142
63,0.6636793145654836,0.02504629278432714
64,0.6636660255289386,0.02121665414350514
65,0.663188144780556,0.025331732892612802
66,0.6642100017485575,0.021586969354732623
67,0.6684651162790698,0.02823847187962397
68,0.6597559013813608,0.018513168517184698
69,0.6624450078685085,0.023836080813983036
70,0.6600954712362304,0.01928309512357174
71,0.666080083930757,0.02325768823273337
72,0.6640036719706243,0.02335167584028087
73,0.6646534359153697,0.02558875868313081
74,0.662107361426823,0.017105562701472517
75,0.6668463018010141,0.027337090109915915
76,0.6678204231509004,0.02640826817764181
77,0.6645546424200035,0.026252507694787097
78,0.6631877950690679,0.02326687732471772
79,0.6656655009617064,0.028140803227579708
80,0.6667653435915369,0.022922763411305454
81,0.6660139884595209,0.026373223845215402
82,0.6638907151599932,0.02302646945212218
83,0.6690031474033922,0.03231478495324547
84,0.6641001923413186,0.024940747657726123
85,0.6674124847001223,0.026465865793959754
86,0.6625700297254766,0.02216587288840881
87,0.6660624235006121,0.022361060059282893
88,0.6622937576499388,0.02214853300728123
89,0.6656193390452876,0.02215966578374912
90,0.6612145479979019,0.01969796861205946
91,0.661028151774786,0.018279590555101984
92,0.6659127469837385,0.020773721005525634
93,0.6671279944046162,0.03164943449374154
94,0.6625023605525443,0.017029651498760665
95,0.6633311767791572,0.0257972375351203
96,0.663467913970974,0.02026008236351444
97,0.6676039517398145,0.028414335817049018
98,0.6666165413533833,0.02768636377604455
99,0.6598489246371746,0.01804568972412075
100,0.6659655534184299,0.028000233720600672
101,0.6622051057877252,0.022635024913451665
102,0.6678340618989332,0.02784659970658755
103,0.6648249694002447,0.020701215591956836
104,0.6626681237978669,0.02091374961349804
105,0.6661054380136388,0.02528590152123592
106,0.665514250743137,0.025062961758706197
107,0.6652864137086903,0.02276163471400939
108,0.6667517048435042,0.03059256699986177
109,0.6676144430844553,0.02548262876350583
110,0.6656342017835287,0.027102733051524282
111,0.6622218919391503,0.021130665714464834
112,0.6628345864661653,0.02079743183623665
113,0.667516349012065,0.0266955751870654
114,0.6616537856268581,0.021833757156491346
115,0.6665868158769014,0.021489079817183163
116,0.6610750131141809,0.01989234338408907
117,0.6622769714985136,0.02172382610172996
118,0.6615658331876203,0.016542856538904985
119,0.6668982339569856,0.026416709114396947
120,0.6626083231334151,0.018080508784432226
121,0.6647749606574577,0.02224175776085183
122,0.6614028676342018,0.016585714631446168
123,0.661887392900857,0.022333989460470154
124,0.665420877775835,0.020902670337561935
125,0.6662902605350586,0.027912877133268156
126,0.6687597482077285,0.026217783540268283
127,0.6624586466165415,0.0234706044902174
128,0.6622070292009095,0.019715837667172314
129,0.6633757649938802,0.022911792008891835
130,0.6644784053156145,0.02058909512527622
131,0.6659667774086379,0.02776529656627366
132,0.662795069068019,0.02596753039308272
133,0.663297954187795,0.025424095450740355
134,0.6675492218919391,0.024376591373298877
135,0.6667364923937753,0.026365392007165322
136,0.6660222066794894,0.025616287312404225
137,0.6640438887917469,0.025297317601658403
138,0.6648015387305474,0.02893695194560554
139,0.667532785452002,0.032243661732989565
140,0.6613743661479279,0.019871822189672952
141,0.6647933205105787,0.024039276883568092
142,0.6627700646966252,0.021505542979443543
143,0.6645334848749782,0.02707582051589337
144,0.6631526490645218,0.02179766344609964
145,0.6627665675817452,0.017319240938272935
146,0.6616291309669525,0.01854537763611475
147,0.6618338870431895,0.01970146852486866
148,0.6659674768316138,0.026776229539781888
149,0.6624453575799967,0.020133367020515516
150,0.6659436964504283,0.02214999701101188
151,0.6614474558489247,0.022971818133315274
152,0.6654161566707466,0.02359475013811593
153,0.6651008917642947,0.024156351834339437
154,0.6625465990557791,0.024503728269473564
155,0.6637872005595384,0.023048906028824187
156,0.6671545724777058,0.027780038396522592
157,0.6639422976044764,0.020302878004716807
158,0.665266130442385,0.022759999338429895
159,0.6633077461094596,0.022929616072314217
160,0.6642435740514077,0.022878006939823593
161,0.6620820073439414,0.01869834103623797
162,0.661792446231859,0.019549963176894173
163,0.6683103689456198,0.03552557895170532
164,0.6619471935653088,0.028823355034038912
165,0.6630326980241301,0.01985817143238931
166,0.6707795069068017,0.02736622445167264
167,0.6630760622486449,0.019344691236935743
168,0.6644771813254066,0.02096652912155116
169,0.6682603602028326,0.025814445321359177
170,0.6660921489770939,0.02224016619980136
171,0.664983213848575,0.0217923547395939
172,0.6636675992306346,0.02155248927309366
173,0.6604635425773737,0.019251272766306726
174,0.6654943171883195,0.024908662638391463
175,0.6646980241300927,0.024004036692387494
176,0.6640173107186572,0.026143444225357092
177,0.6659424724602203,0.027628816597276507
178,0.6635128518971848,0.029493626983538614
179,0.6622684035670572,0.02028662970875069
180,0.6664602203182375,0.0258479710742466
181,0.6668463018010141,0.02732353005965676
182,0.6656756425948592,0.025912100325737125
183,0.6655158244448331,0.026610397141835846
184,0.6617459346039518,0.020853968942045255
185,0.6634624934429099,0.021339778553630503
186,0.6623184123098446,0.02113669138528718
187,0.6643002273124672,0.027259464368835553
188,0.6678473509354782,0.02715665796008296
189,0.6602717258261934,0.01620172543758931
190,0.6676371743311768,0.02294125266610355
191,0.6640790347962932,0.021285599461387934
192,0.6696455674068892,0.029214711210778132
193,0.6644401119076763,0.025741673743745884
194,0.6638157020458124,0.02350581464181126
195,0.663940374191292,0.022975547605171547
196,0.6613661479279597,0.01917206363069032
197,0.6605034096870084,0.021795586316685846
198,0.6674077635950343,0.023887088631889423
199,0.6632213673719183,0.019068954897926607
200,0.6580839307571256,0.014084654081604057
201,0.6628693827592238,0.018734236213871908
202,0.6671330652211924,0.029446609184513514
203,0.6633077461094598,0.024343709443511923
204,0.6630643469137962,0.0205404881202503
205,0.6670811330652212,0.028520108893610382
206,0.6631580695925863,0.021701845979856138
207,0.6601271201258965,0.018523648706229454
208,0.6645420528064347,0.022005090190774068
209,0.6626728449029552,0.023728453556991172
210,0.6662086029026054,0.02670521375845135
211,0.6640584018184998,0.02576254108834434
212,0.6662773212100018,0.022729669296723147
213,0.6664520020982688,0.0257704752927163
214,0.6648601154047911,0.02049660248682422
215,0.6606280818324883,0.01749210587662557
216,0.661903829340794,0.019488040285109563
217,0.6635941598181501,0.021970178072009027
218,0.6652012589613568,0.020978740234303298
219,0.666579821647141,0.026830302559032394
220,0.6598157020458124,0.019015818548802577
221,0.6653376464416856,0.02497116296624856
222,0.6626063997202309,0.020562298869808242
223,0.6633206854345164,0.023627048031377877
224,0.665874103864312,0.02771564763723385
225,0.6645651337646441,0.022419431679314
226,0.6652809931806261,0.02378295091962438
227,0.6659674768316138,0.029150516014800728
228,0.6639739464941424,0.020811455761532593
229,0.6619624060150378,0.018799308494055096
230,0.658888092323833,0.015603296817404192
231,0.6706251092848398,0.038295555841220255
232,0.6646116453925511,0.021724459465282394
233,0.6641603427172583,0.022639398580211138
234,0.6609078510229064,0.018224070182277466
235,0.6668317887742612,0.02450027982195158
236,0.6662734743836333,0.026488332579146453
237,0.6590260535058579,0.01900418058544116
238,0.6617557265256165,0.024344595500272886
239,0.6631080608497989,0.021122150940936356
240,0.6659690505333099,0.03183443029852327
241,0.6644116104214024,0.02499798668256019
242,0.6640552544151075,0.022438038668509772
243,0.6612129742962057,0.02043778786651051
244,0.6605069068018886,0.01984159547467375
245,0.6633862563385208,0.01899834325647339
246,0.6682951564958907,0.029202642843454682
