t,Z,Z_std
1,0.6644432872879875,0.024150032207350833
2,0.6642712187445358,0.023553474844311716
3,0.6644480695925862,0.024138820079640733
4,0.6642504056653261,0.02392903489699147
5,0.6644879839132716,0.024039456787380144
6,0.6643027434866235,0.02395616038356177
7,0.6642002657807309,0.023855603489400218
8,0.6645220982689282,0.02392696797847934
9,0.6642686361251967,0.02367656116916865
10,0.6646189298828468,0.024243561183645224
11,0.6649421297429621,0.02453781455570909
12,0.6643665291134815,0.024192770323757228
13,0.6645765938101067,0.02398794499896671
14,0.6642878964853997,0.023627540194019046
15,0.664074381884945,0.02347979151210477
16,0.6647765291134815,0.024968667873670115
17,0.6644894981640147,0.0237188954626051
18,0.6642597237279245,0.02408221689932142
19,0.6645762738240952,0.024064234259671784
20,0.6645465151250219,0.024390355856637253
21,0.664454350410911,0.023993654256403298
22,0.6644668438538206,0.02405682755549249
23,0.6647420667948942,0.023937967258975436
24,0.6647513568805736,0.024552838070401418
25,0.6645130914495543,0.023796292911026754
26,0.6644244413358978,0.023879539982208976
27,0.6644438310893513,0.02391600752471553
28,0.6642685626857843,0.023462385312497065
29,0.6645832033572304,0.024383677325623725
30,0.6649354450078686,0.024984537412849787
31,0.6641592183948244,0.024147994999824122
32,0.6644549676516874,0.02426659973740613
33,0.664448525966078,0.023975390701915605
34,0.6644698653610771,0.024114613172445204
35,0.6646098653610771,0.024462091216162326
36,0.6642279332051059,0.023865111397595118
37,0.6644117905228187,0.023997698555770105
38,0.6643897569505159,0.02377463898307523
39,0.6643136387480331,0.02432377575744483
40,0.6644439832138486,0.02403207673499793
41,0.664684191292184,0.024593454193866514
42,0.6644614215771989,0.023942598573424182
43,0.6644221664626684,0.024049450224978793
44,0.6645027434866236,0.02367362348917589
45,0.6641347298478756,0.02345596770889368
46,0.6644467669172933,0.023899132513400156
47,0.664304028676342,0.02414290553419954
48,0.6645806487148104,0.024433025678873482
49,0.6641969592586117,0.02391288765930152
50,0.664876396223116,0.024583976845015787
51,0.6647492131491519,0.02467249230249071
52,0.6645752823920266,0.02392096037243688
53,0.6640684000699423,0.023675861696843863
54,0.6641621070117155,0.0236125932168566
55,0.6644797866759924,0.02373950230296472
56,0.6641297919216648,0.02365531706187054
57,0.6643049326805386,0.023762752619198014
58,0.6643231281692604,0.023675314553309623
59,0.6644493425424025,0.02432250408451304
60,0.6639374138835461,0.02319509438513349
61,0.6642501503759398,0.023859977235943186
62,0.6649820125896136,0.025041341668247244
63,0.6643817083406192,0.024178746020230634
64,0.6645532033572303,0.024312481936033078
65,0.6645320580521071,0.024393128372542493
66,0.6652184332925337,0.024869181651605343
67,0.6641974978143033,0.02365273666365272
68,0.6649880101416331,0.024486634406673063
69,0.664449403741913,0.02437814154097134
70,0.6642618936877077,0.024396156500416374
71,0.6651918796992482,0.02531478771523088
72,0.6645694054904704,0.024268509511887575
73,0.6642633537331701,0.02409968701242542
74,0.6644282252141984,0.024224277854346738
75,0.6660290452876376,0.02596774016410498
76,0.66481138660605,0.02444301008652979
77,0.664924088127295,0.025222057321866793
78,0.6646396240601504,0.024309950375271883
79,0.664635521944396,0.024253237977202788
80,0.6643220423150901,0.023802327618014412
81,0.6640308865186222,0.023765184545688753
82,0.6657761409337297,0.025849776989547674
83,0.6678343049484174,0.028580373759782982
84,0.6644497971673371,0.023738713968046533
85,0.6714633729673017,0.03224265384208532
86,0.6723518219968523,0.032470938545644513
87,0.6783302815177472,0.037323742867128334
88,0.7249610666200361,0.059641075563489694
89,0.7655220283266267,0.07084509056520287
90,0.8255095925861108,0.07398090318000942
91,0.9094193547822953,0.038131552925969495
92,0.9331687865011263,0.001792777752863429
93,0.9332225913621159,0.0
94,0.9332225913621159,0.0
95,0.9332225913621159,0.0
96,0.9332225913621159,0.0
97,0.9332225913621159,0.0
98,0.9332225913621159,0.0
99,0.9332225913621159,0.0
100,0.9332225913621159,0.0
