t,Z,Z_std
1,0.6662803508771928,0.02356507750975175
2,0.6923898245614024,0.048607505716920095
3,0.8358726315789405,0.06823114197496194
4,0.8890729824561313,0.07058238354577681
5,0.8971094736842011,0.0679131137994357
6,0.8957515789473589,0.06846627732942072
7,0.8851785964912191,0.06948956057386098
8,0.9078614035087623,0.06773442476204856
9,0.8818105263157806,0.06775581536857829
10,0.8995361403508676,0.06776420850439784
11,0.8975452631578853,0.06709006087009114
12,0.9074052631578848,0.06681404296826038
13,0.903944561403499,0.06613577178900941
14,0.9004736842105167,0.0688913324819223
15,0.9046677192982359,0.06730238847897552
16,0.8939477192982362,0.06919179089492312
17,0.8969561403508677,0.06804163338985005
18,0.9033757894736744,0.06734482424555123
19,0.9048824561403411,0.06677267127615516
20,0.8780649122806932,0.06870204878873018
21,0.8705242105263075,0.07123435595059034
22,0.8872214035087629,0.068236709360741
23,0.9225684210526212,0.06403545134510907
24,0.8985028070175344,0.0695583594150546
25,0.8934908771929732,0.07124480249007097
26,0.9094856140350778,0.06625428162225849
27,0.9177235087719197,0.06667699732967715
28,0.8901414035087629,0.06961265092220564
29,0.9054435087719201,0.06687364753292567
30,0.9081663157894636,0.0670345260683317
31,0.8798522807017456,0.07180452641030569
32,0.8871035087719207,0.06960001330688843
33,0.8972371929824469,0.06807310904186961
34,0.9108270175438498,0.0668361040952855
35,0.8935315789473592,0.0688955800337227
36,0.9067803508771834,0.06776810648627109
37,0.9135642105263058,0.0659248563947104
38,0.8896329824561311,0.07129254902665898
39,0.8805719298245527,0.07198205352852692
40,0.8952828070175345,0.06875289598563768
41,0.8896333333333243,0.07263639143548054
42,0.896932982456131,0.0713381817372287
43,0.9136589473684111,0.06519685689989889
44,0.9062147368420956,0.06598426510639716
45,0.8971624561403414,0.07062459051384279
46,0.8907178947368329,0.06904423173646008
47,0.8825740350877104,0.07302679048315054
48,0.9170077192982353,0.0640886979818169
49,0.9141596491227969,0.06462495560441398
50,0.8955371929824467,0.06902163455858079
51,0.9061052631578849,0.06738648184150176
52,0.9062140350877096,0.06665444447192909
53,0.9099996491227972,0.06517904189398639
54,0.911638947368411,0.06564510472901916
55,0.9136835087719198,0.06496155900434794
56,0.8959045614034994,0.06908093897752433
57,0.901286666666657,0.06745377346965038
58,0.9017322807017448,0.06819050943506345
59,0.9020985964912185,0.06757333282560045
60,0.8822119298245525,0.06986126148974368
61,0.8990782456140256,0.06752990784618476
62,0.9074217543859552,0.06621251949824401
63,0.8826729824561315,0.0699911941871074
64,0.8874084210526224,0.07113583626276412
65,0.9057603508771832,0.06625916835930094
66,0.8854312280701664,0.07008550053588199
67,0.9028210526315692,0.06705615743028977
68,0.9137101754385866,0.06602147909470367
69,0.8923519298245522,0.06843763643782202
70,0.9068954385964815,0.06753224164954534
71,0.8749687719298159,0.0715429600757796
72,0.9075178947368324,0.06887337618540856
73,0.9023778947368324,0.06789117004331334
74,0.8950424561403415,0.06811060422754536
75,0.8873354385964823,0.0692058930691494
76,0.8928845614034996,0.07115596966189797
77,0.8836761403508683,0.07095774487345873
78,0.8825943859649035,0.06968377670832614
79,0.9099999999999902,0.0669561502746737
80,0.9026817543859553,0.06762494934526399
81,0.8833529824561316,0.06962500299177408
82,0.908403859649113,0.0662964230637253
83,0.913357192982446,0.06389844956059888
84,0.9028621052631483,0.06853171272646634
85,0.9054480701754288,0.06651251392431869
86,0.8932992982456046,0.06909063449266882
87,0.9020687719298152,0.06783578283614994
88,0.9013070175438501,0.06682040541451481
89,0.9136631578947269,0.06655606192574152
90,0.9127326315789372,0.06502856897990342
91,0.910482456140341,0.06474393451940397
92,0.9052803508771833,0.06641137639455749
93,0.9072301754385866,0.06604181352620847
94,0.9048743859649024,0.06707221650747155
95,0.9060575438596393,0.0670913256399127
96,0.9153066666666564,0.06422833362677421
97,0.9094589473684112,0.06512555883395346
98,0.8785607017543773,0.07093125628143897
99,0.9069350877192883,0.06709959321367198
100,0.8865284210526224,0.07036182444483668
101,0.8863463157894647,0.07515162539545547
102,0.8750028070175353,0.07281766510215752
103,0.9035203508771834,0.06660392441759769
104,0.9055498245613937,0.06672350178330282
105,0.8986799999999905,0.06994662812885467
106,0.9020308771929727,0.06739267482893163
107,0.8792978947368334,0.0692376246530709
108,0.8923263157894645,0.07014692389971504
109,0.91733298245613,0.06409232278051018
110,0.9066357894736746,0.06545116836818676
