t,Z
1,0.03799885980469249
2,-0.08689073137258561
3,0.26337014388408964
4,0.4007756097364961
5,-0.13880015909122465
6,0.25203769655655467
7,0.20415325328264888
8,-0.21465058850837224
9,0.0763156126187246
10,0.17358419747192588
11,0.15229597241060164
12,-0.17985955314770383
13,0.6764697543777388
14,-0.7844748427067824
15,-0.46749666141271384
16,0.45088016455563396
17,-0.5049959100898807
18,-0.29206022199890525
19,0.26472369776732346
20,0.5699651898577802
21,0.15465466521237392
22,-0.18253986680400108
23,0.5774092924815124
24,0.1575965908674677
25,-0.16074033866114856
26,0.007355880023626149
27,-0.08693891512170221
28,-0.3240991357839996
29,-0.6661962115142261
30,-0.22525708671513628
31,0.10556674215772405
32,0.22151646642673165
33,0.4677061594102108
34,-0.06476000494760488
35,-0.040047055423726
36,0.089277889085737
37,0.4071477749097163
38,0.1333090073927739
39,-0.5190299107655652
40,-0.015148168632079885
41,-0.35146259627955817
42,0.36884001501473823
43,-0.01910034614864671
44,0.09552971440844829
45,-0.4982127665170838
46,-0.40215971553283947
47,-0.08536268379145957
48,-0.6882308376918518
49,-0.012380267141776802
50,0.2450032800660571
51,0.1969195314776041
52,0.5421393822917556
53,-0.14407329616551073
54,0.22161554705977232
55,-0.25952539832081983
56,0.4237268925444186
57,-0.28450721669504775
58,-0.7248838939136687
59,0.34288092475088305
60,0.24238320998633328
61,0.2475974465987589
62,-0.010203067316984171
63,0.15969505070978585
64,-0.32946248388833005
65,0.7467525694217104
66,0.1309630359078362
67,0.12574848922786758
68,0.18408503042849012
69,-0.1344703853124681
70,-0.06117574823046468
71,0.0489619886275893
72,0.4706932110071913
73,0.15129457747346375
74,-0.5208998257036992
75,-0.5902906379981515
76,-0.4448904122812349
77,-0.39854645968287294
78,-0.21404569469803364
79,-0.6091279301606379
80,-0.10439836558282814
81,0.19190610344302234
82,0.4145573232339471
83,0.09711821507703977
84,-0.3843973358465371
85,0.5004298964940105
86,-0.5736747319164855
87,-0.6688715729257595
