t,Z
1,0.49910003561899297
2,0.49960067620137716
3,0.49990214036645453
4,0.489123785080008
5,0.48869686145744073
6,0.49963920257161143
7,0.488568791242032
8,0.49983735881529767
9,0.4992943143377623
10,-0.4914779433225964
11,0.4941079705543371
12,0.4944583069402064
13,0.4995913940978124
14,0.4832766309945783
15,0.49995937839651217
16,0.48845640463589735
17,-0.4870277385802374
18,0.4990975043288417
19,0.4999148225434804
20,0.4953360925814567
21,0.4995990675527229
22,0.49968203819990986
23,0.49961032266850136
24,0.49967076325670023
25,-0.49248404421030983
26,0.48854117776108563
27,0.49542440724626213
28,0.49894731670578774
29,0.49881592025799903
30,-0.4962921318525359
31,-0.49791780281596854
32,0.49990308959034213
33,0.49988858449333096
34,0.499680628367007
35,0.49939867528205917
36,-0.49831354185053867
37,-0.4934227853212685
38,0.48802557362190957
39,0.49986154628835777
40,0.4986533837374406
41,0.4991324987641025
42,0.4994856905905827
43,0.4905190014981907
44,0.49973658903853324
45,0.49929099431134016
46,0.499107523731638
47,0.4998401388968766
48,0.49993012631068756
49,0.4935657467900201
50,0.4997520429176545
51,0.49338965223057085
52,0.49963588567536055
53,0.4990978383436392
54,-0.4824872668946905
55,0.48917748857817733
56,0.4992977072425083
57,0.493888848435448
58,0.49987327076231214
59,0.49977353200845176
60,0.49977590039173236
61,0.499377750396919
62,-0.47702210860261585
63,0.4988582593549896
64,0.498828199328912
65,0.4993181792466824
66,0.4998006926995959
67,-0.47696264736885446
68,0.4994002829862375
69,-0.48638355116034415
70,0.4992500927003961
71,0.4888771696221099
72,0.49989195006553766
73,0.48267644249912056
74,0.4945259788111751
75,0.49517556504086147
76,0.49989282767756427
77,0.4989396120288082
78,0.4993887011566357
79,0.49994567351740327
80,-0.4815062611654116
81,-0.47771155890344036
82,0.4997505060870009
83,0.49849757137168427
84,0.4991150317791194
85,0.499867105437538
86,0.49883739609756395
87,0.4891137196307319
88,0.49877881334773466
89,0.4993080074127316
90,-0.4934837160331474
91,0.4978530158421355
92,0.4988426115299567
93,-0.4862270621586014
94,0.4993969259562181
95,0.49873097766411145
96,-0.48593846442705424
97,0.4991778938928376
98,0.4997771844852138
99,0.4991754171720616
100,0.49417384160148714
101,-0.4919863724300965
102,0.49925397504994695
103,0.4952879407765267
104,0.4997561963148647
105,0.47661906956339706
106,-0.4726248823320504
107,0.032336988697255764
108,0.4996756623726929
109,0.49865299410271735
110,0.03371515907104783
111,0.49979786991627073
112,0.49845090112258106
113,-0.4701103064668437
114,0.49654323025724145
115,0.4981423431922246
116,0.4967371426618513
117,0.49951699820177087
118,-0.02564411092179758
119,0.498071599674643
120,-0.49270730914564914
121,-0.02389113342083926
122,0.03225283551264657
123,0.4796336196453843
124,-0.023234152117766638
125,0.03346874983591441
126,0.49979332631855966
127,-0.023930598470323527
128,-0.024013875376252047
129,0.49980387860699926
130,0.4987605663625281
131,0.49956991037486154
132,0.4951696109550654
133,0.4976514756347028
134,0.49891158671123537
135,0.4919429371200832
136,0.4995923384640585
137,0.4998510069261166
138,0.49997235949341523
139,0.4994594263647335
140,0.4952413634720435
141,0.47942098478460005
142,0.49707017742895176
143,0.056362691025369616
144,0.05826204555591652
145,0.49839373129489684
146,0.49110919930371655
147,0.4978286875795448
148,0.49557728648247457
149,0.47563318448908565
150,0.4938583509606569
