t,Z
1,0.29238173888773794
2,-0.08063250049556007
3,0.2830336831381663
4,-0.0502891812663095
5,0.18224066111363432
6,-0.47117992004907433
7,0.4602108132369131
8,-0.1629183900308934
9,-0.07721500730232314
10,0.07053004281429712
11,0.5076123997962758
12,0.36431997075541384
13,0.15045992954960496
14,0.4717571187280399
15,0.14505189703579902
16,0.17888188133347172
17,0.6905954495315151
18,-0.06629401559761118
19,0.7246668777209401
20,0.374728749621531
21,-0.09643460610510966
22,0.5756412804144424
23,0.7239516790093341
24,0.41294453641007367
25,-0.31374677269157797
26,-0.5466727705700711
27,-0.2863357786497253
28,0.28689028901225394
29,0.480869968795112
30,-0.25139668902458917
31,0.41251374742243435
32,0.03464888655823453
33,0.5473253837701537
34,0.09114997700180195
35,0.3344129564098198
36,0.43604523089818786
37,0.3777754621754894
38,-0.09405150362073557
39,0.1853348019507898
40,-0.24222192332359638
41,0.1493684947068496
42,-0.3360156458838106
43,0.6944501668213385
44,0.6499482083518551
45,0.06448493938657773
46,0.07239881698890183
47,-0.26685207096749364
48,-0.2354625927744413
49,0.5282054085104098
50,-0.126933177325107
51,-0.2562960123948707
52,0.5893532337186203
53,0.061348149351948114
54,0.4100245740421436
55,-0.1724989645186411
56,-0.38844412534892103
57,0.25965131180969625
58,0.0605778393274872
59,0.06419138461923422
60,-0.3043452588919434
61,0.23611710602942232
62,-0.5506316572480885
63,0.418620255038371
64,-0.05128786173689608
65,-0.02891436574625999
66,-0.3362051693297911
67,0.738493320317645
68,0.32384089748286954
69,-0.4377019231100477
70,0.5500694837940465
71,0.3370048962651469
72,-0.3173092071049934
73,0.56230555599421
74,-0.14790448473989576
75,0.2124563953356819
76,0.3569622358497631
77,-0.15348527193473513
78,0.2026127371384809
79,0.5993849983752438
80,0.10495532791472646
81,-0.02045777260656756
82,-0.06181171568946698
83,-0.19232278689508578
84,0.10098012431044132
85,0.5260953232808875
86,-0.3466505745523037
87,0.21306051145157548
88,0.7286347369665136
89,-0.4460972649132621
90,0.048074788156645655
91,-0.138617339846908
92,0.03243283140353685
93,0.1475128644287896
94,0.5180749496417916
95,-0.19070175027855207
96,-0.0815796439472143
97,0.23543118922380907
98,-0.14228234910939339
99,0.5794156005021995
100,-0.7962981414706992
101,0.16854023810405505
102,-0.35557428791736606
103,-0.18728053045302406
104,-0.34306638567604375
105,-0.01803333184385532
106,-0.6505728025258092
107,-0.24603748265540173
108,-0.47778907447991503
109,-0.3774323886968
110,-0.21315381660327815
111,-0.1510292018400589
112,-0.4530871060321424
113,0.34794795511849524
114,0.36003834289568404
115,-0.5430245136383453
116,-0.7064565167255692
117,0.12810100698591756
118,-0.3683351395434302
119,0.3109327117500984
120,0.21147888495487444
121,0.5175852907659454
122,-0.6057608593220728
123,-0.17046605457633793
124,-0.6542258679232874
125,0.266323344797265
126,-0.21413552061639793
127,-0.44032225348524007
128,-0.10194264491219797
129,-0.34973784319478535
130,-0.14334378706404025
131,0.04418469908374193
132,-0.3925019537203649
133,-0.17296369457929986
134,0.3446584353681359
135,-0.19223042784206815
136,-0.5097260812832607
137,-0.19095924159372651
138,0.40775062884860375
139,0.34982903796605197
140,-0.056525866120589845
141,0.4764708141981366
142,-0.07984737705907413
143,-0.5489402625482492
144,0.157740543091466
145,0.05642334506237916
146,-0.019725853701119116
147,-0.585907049192549
148,-0.2593694606718462
149,0.23844571320942845
150,-0.30361271925976013
151,0.14471201156521205
152,0.5414305044266318
153,-0.2367773386668735
154,0.5035606193715146
155,0.6436906766276304
156,-0.24633286113959632
157,-0.2381571736835436
158,0.13953220622795554
159,0.5949441201703766
160,0.11303013950065713
161,-0.4341052319460914
162,0.3615790175028525
163,-0.2006187840328918
164,-0.4579814439515734
165,0.36935113867838915
166,-0.5739089851025089
167,-0.0034533103803820273
168,-0.3810057388372502
169,0.7167145019029348
170,-0.6336727372970773
171,0.6050602290039138
172,0.2153310525345382
173,0.5645371802673568
174,-0.4158252484540802
175,-0.12688556985317948
176,-0.47797965214307525
177,0.47992274943161356
178,-0.4859446196999583
179,-0.11974430669934642
180,-0.1536908667759579
181,-0.3661450180257956
182,0.46052730503463174
183,-0.07725204178972084
184,0.23433216582401323
185,-0.08995216375945173
186,0.27980786638826965
187,-0.011812283068143168
188,0.1057397294685749
189,0.04834399285649331
190,-0.3274473963741932
191,-0.3141682116338796
192,-0.014623660697943458
