Step,BestEnergy
467,-83.15799999999994
468,-83.15799999999994
469,-83.15799999999994
470,-83.15799999999994
471,-83.15799999999994
472,-83.15799999999994
473,-83.15799999999994
474,-83.15799999999994
475,-83.15799999999994
476,-83.15799999999994
477,-83.15799999999994
478,-83.15799999999994
479,-83.15799999999994
480,-83.15799999999994
481,-83.15799999999994
482,-83.15799999999994
483,-83.15799999999994
484,-83.15799999999994
485,-83.15799999999994
486,-83.15799999999994
487,-83.15799999999994
488,-83.15799999999994
489,-83.15799999999994
490,-83.15799999999994
491,-83.15799999999994
492,-83.15799999999994
493,-83.15799999999994
494,-83.15799999999994
495,-83.15799999999994
496,-83.15799999999994
497,-83.15799999999994
498,-83.15799999999994
499,-83.15799999999994
500,-83.15799999999994
501,-83.15799999999994
502,-83.15799999999994
503,-83.15799999999994
504,-83.15799999999994
505,-83.15799999999994
506,-83.15799999999994
507,-83.15799999999994
508,-83.15799999999994
509,-83.15799999999994
510,-83.15799999999994
511,-83.15799999999994
512,-83.15799999999994
513,-83.15799999999994
514,-83.15799999999994
515,-83.15799999999994
516,-83.15799999999994
517,-83.24199999999988
518,-83.24199999999988
519,-83.24199999999988
520,-83.24199999999988
521,-83.24199999999988
522,-83.24199999999988
523,-83.24199999999988
524,-83.24199999999988
525,-83.24199999999988
526,-83.24199999999988
527,-83.24199999999988
528,-83.24199999999988
529,-83.24199999999988
530,-83.24199999999988
531,-83.24199999999988
532,-83.24199999999988
533,-83.24199999999988
534,-91.84400000000005
535,-91.84400000000005
536,-91.84400000000005
537,-91.84400000000005
538,-91.84400000000005
539,-91.84400000000005
540,-91.84400000000005
541,-91.84400000000005
542,-91.84400000000005
543,-120.0500000000002
544,-120.0500000000002
545,-120.0500000000002
546,-120.0500000000002
547,-120.0500000000002
548,-120.0500000000002
549,-120.0500000000002
550,-120.0500000000002
551,-120.0500000000002
552,-120.0500000000002
553,-120.0500000000002
554,-120.0500000000002
555,-120.0500000000002
556,-120.0500000000002
557,-120.0500000000002
558,-120.0500000000002
559,-120.0500000000002
560,-120.0500000000002
561,-120.0500000000002
562,-120.0500000000002
563,-120.0500000000002
564,-120.0500000000002
565,-120.0500000000002
566,-120.0500000000002
567,-120.0500000000002
568,-120.0500000000002
569,-120.0500000000002
570,-120.0500000000002
571,-120.0500000000002
572,-120.0500000000002
573,-120.0500000000002
574,-120.0500000000002
575,-120.0500000000002
576,-120.0500000000002
577,-120.0500000000002
578,-120.0500000000002
579,-120.0500000000002
580,-120.0500000000002
581,-120.0500000000002
582,-120.0500000000002
583,-120.0500000000002
584,-120.0500000000002
585,-120.0500000000002
586,-120.0500000000002
587,-120.0500000000002
588,-120.0500000000002
589,-120.0500000000002
590,-120.0500000000002
591,-120.0500000000002
592,-120.0500000000002
593,-120.0500000000002
594,-120.0500000000002
595,-120.0500000000002
596,-120.0500000000002
597,-120.0500000000002
598,-120.0500000000002
599,-120.0500000000002
600,-120.0500000000002
601,-120.0500000000002
602,-120.0500000000002
603,-120.0500000000002
604,-120.0500000000002
605,-120.0500000000002
606,-120.0500000000002
607,-120.0500000000002
608,-120.0500000000002
609,-120.0500000000002
610,-120.0500000000002
611,-120.0500000000002
612,-120.0500000000002
613,-120.0500000000002
614,-120.0500000000002
615,-120.0500000000002
616,-120.0500000000002
617,-120.0500000000002
618,-120.0500000000002
619,-120.0500000000002
620,-120.0500000000002
621,-120.0500000000002
622,-120.0500000000002
623,-120.0500000000002
624,-120.0500000000002
625,-120.0500000000002
626,-120.0500000000002
627,-120.0500000000002
628,-120.0500000000002
629,-120.0500000000002
630,-120.0500000000002
631,-120.0500000000002
632,-120.0500000000002
633,-120.0500000000002
634,-120.0500000000002
635,-120.0500000000002
636,-120.0500000000002
637,-120.0500000000002
638,-120.0500000000002
639,-120.0500000000002
640,-130.2519999999998
641,-130.2519999999998
642,-130.2519999999998
643,-130.2519999999998
644,-130.2519999999998
645,-130.2519999999998
646,-130.2519999999998
647,-130.2519999999998
648,-130.2519999999998
649,-130.2519999999998
650,-130.2519999999998
651,-130.2519999999998
652,-130.2519999999998
653,-130.2519999999998
654,-130.2519999999998
655,-130.2519999999998
656,-130.2519999999998
657,-130.2519999999998
658,-130.2519999999998
659,-130.2519999999998
660,-130.2519999999998
661,-130.2519999999998
662,-130.2519999999998
663,-130.2519999999998
664,-130.2519999999998
665,-130.2519999999998
666,-130.2519999999998
667,-130.2519999999998
668,-130.2519999999998
669,-130.2519999999998
670,-130.2519999999998
671,-163.25799999999984
672,-163.25799999999984
673,-163.25799999999984
674,-163.25799999999984
675,-163.25799999999984
676,-163.25799999999984
677,-175.0599999999999
678,-175.0599999999999
679,-175.0599999999999
680,-175.0599999999999
681,-175.0599999999999
682,-175.0599999999999
683,-175.0599999999999
684,-175.0599999999999
685,-175.0599999999999
686,-175.0599999999999
687,-175.0599999999999
688,-175.0599999999999
689,-175.0599999999999
690,-175.0599999999999
691,-175.06
692,-175.06
693,-175.06
694,-175.06
695,-175.06
696,-175.06
697,-175.06
698,-175.06
699,-175.06
700,-175.06
701,-175.06
702,-175.06
703,-175.06
704,-175.06
705,-175.06
706,-175.06
707,-175.06
708,-175.06
709,-175.06
710,-175.06
711,-175.06
712,-175.06
713,-175.06
714,-175.06
715,-175.06
716,-175.06
717,-175.06
718,-175.06
719,-175.06
720,-175.06
721,-175.06
722,-175.06
723,-175.06
724,-175.06
725,-175.06
726,-175.06
727,-175.06
728,-175.06
729,-175.06
730,-175.06
731,-175.06
732,-175.06
733,-175.06
734,-175.06
735,-175.06
736,-175.06
737,-175.06
738,-175.06
739,-175.06
740,-175.06
741,-175.06
742,-175.06
743,-175.06
744,-175.06
745,-175.06
746,-175.06
747,-175.06
748,-175.06
749,-175.06
750,-175.06
751,-175.06
752,-175.06
753,-175.06
754,-175.06
755,-175.06
756,-175.06
757,-175.06
758,-175.06
759,-175.06
760,-175.06
761,-175.06
762,-175.06
763,-175.06
764,-175.06
765,-175.06
766,-175.06
767,-175.06
768,-175.06
769,-175.06
770,-175.06
771,-199.86400000000026
772,-199.86400000000026
773,-199.86400000000026
774,-199.86400000000026
775,-199.86400000000026
776,-199.86400000000026
777,-199.86400000000026
778,-199.86400000000026
779,-199.86400000000026
780,-199.86400000000026
781,-199.86400000000026
782,-199.86400000000026
783,-199.86400000000026
784,-199.86400000000026
785,-199.86400000000026
786,-199.86400000000026
787,-199.86400000000026
788,-199.86400000000026
789,-199.86400000000026
790,-199.86400000000026
791,-199.86400000000026
792,-199.86400000000026
793,-199.86400000000026
794,-199.86400000000026
795,-199.86400000000026
796,-199.86400000000026
797,-199.86400000000026
798,-199.86400000000026
799,-199.86400000000026
800,-199.86400000000026
801,-212.86600000000007
802,-212.86600000000007
803,-212.86600000000007
804,-212.86600000000007
805,-212.86600000000007
806,-212.86600000000007
807,-212.86600000000007
808,-212.86600000000007
809,-212.86600000000007
810,-212.86600000000007
811,-212.86600000000007
812,-212.86600000000007
813,-212.86600000000007
814,-212.86600000000007
815,-212.86600000000007
816,-212.86600000000007
817,-212.86600000000007
818,-212.86600000000007
819,-212.86600000000007
820,-212.86600000000007
821,-212.86600000000007
822,-212.86600000000007
823,-212.86600000000007
824,-212.86600000000007
825,-212.86600000000007
826,-212.86600000000007
827,-212.86600000000007
828,-212.86600000000007
829,-212.86600000000007
830,-212.86600000000007
831,-212.86600000000007
832,-212.86600000000007
833,-212.86600000000007
834,-212.86600000000007
835,-212.86600000000007
836,-212.86600000000007
837,-212.86600000000007
838,-212.86600000000007
839,-212.86600000000007
840,-212.86600000000007
841,-212.86600000000007
842,-212.86600000000007
843,-212.86600000000007
844,-212.86600000000007
845,-212.86600000000007
846,-212.86600000000007
847,-212.86600000000007
848,-212.86600000000007
849,-212.86600000000007
850,-212.86600000000007
851,-212.86600000000007
852,-212.86600000000007
853,-212.86600000000007
854,-212.86600000000007
855,-212.86600000000007
856,-240.06999999999954
857,-240.06999999999954
858,-240.06999999999954
859,-240.06999999999954
860,-240.06999999999954
861,-240.06999999999954
862,-240.06999999999954
863,-240.06999999999954
864,-240.06999999999954
865,-240.06999999999954
866,-240.06999999999954
867,-240.06999999999954
868,-240.06999999999954
869,-240.06999999999954
870,-240.06999999999954
871,-240.06999999999954
872,-240.06999999999954
873,-240.06999999999954
874,-240.06999999999954
875,-240.06999999999954
876,-240.06999999999954
877,-240.06999999999954
878,-240.06999999999954
879,-240.06999999999954
880,-254.2720000000004
881,-254.2720000000004
882,-254.2720000000004
883,-254.2720000000004
884,-254.2720000000004
885,-254.2720000000004
886,-254.2720000000004
887,-254.2720000000004
888,-254.2720000000004
889,-254.2720000000004
890,-254.2720000000004
891,-254.2720000000004
892,-254.2720000000004
893,-254.2720000000004
894,-254.2720000000004
895,-254.2720000000004
896,-254.2720000000004
897,-268.8740000000002
898,-268.8740000000002
899,-268.8740000000002
900,-268.8740000000002
901,-268.8740000000002
902,-268.8740000000002
903,-268.8740000000002
904,-268.8740000000002
905,-268.8740000000002
906,-268.8740000000002
907,-268.8740000000002
908,-268.8740000000002
909,-315.07999999999936
910,-315.07999999999936
911,-315.07999999999936
912,-315.07999999999936
913,-315.07999999999936
914,-315.07999999999936
915,-315.07999999999936
916,-315.07999999999936
917,-315.07999999999936
918,-315.07999999999936
919,-315.07999999999936
920,-315.07999999999936
921,-315.07999999999936
922,-315.07999999999936
923,-315.07999999999936
924,-315.07999999999936
925,-315.07999999999936
926,-315.07999999999936
927,-315.07999999999936
928,-315.07999999999936
929,-315.07999999999936
930,-315.07999999999936
931,-315.07999999999936
932,-315.07999999999936
933,-315.07999999999936
934,-315.07999999999936
935,-315.07999999999936
936,-315.07999999999936
937,-315.07999999999936
938,-315.07999999999936
939,-315.07999999999936
940,-315.07999999999936
941,-315.0799999999994
942,-315.0799999999994
943,-315.0799999999994
944,-315.0799999999994
945,-315.0799999999994
946,-315.0799999999994
947,-315.0799999999994
948,-315.0799999999994
949,-315.0799999999994
950,-315.0799999999994
951,-315.0799999999994
952,-315.0799999999994
953,-315.0799999999994
954,-315.0799999999994
955,-315.0799999999994
956,-315.0799999999994
957,-315.0799999999994
958,-315.0799999999994
959,-315.0799999999994
960,-315.0799999999994
961,-315.0799999999994
962,-315.0799999999994
963,-315.0799999999994
964,-315.0799999999994
965,-315.0799999999994
966,-315.0799999999994
967,-315.0799999999994
968,-315.0799999999994
969,-315.0799999999994
970,-315.0799999999994
971,-315.0799999999994
972,-315.0799999999994
973,-315.0799999999994
974,-331.2820000000007
975,-331.2820000000007
976,-331.2820000000007
977,-331.2820000000007
978,-331.2820000000007
979,-331.2820000000007
980,-331.2820000000007
981,-331.2820000000007
982,-331.2820000000007
983,-364.88599999999997
984,-364.88599999999997
985,-364.88599999999997
986,-364.88599999999997
987,-364.88599999999997
988,-364.88599999999997
989,-364.88599999999997
990,-364.88599999999997
991,-364.88599999999997
992,-364.88599999999997
993,-364.88599999999997
994,-364.88599999999997
995,-364.88599999999997
996,-364.88599999999997
997,-364.88599999999997
998,-364.88599999999997
999,-364.88599999999997
1000,-364.88599999999997
