t,M
1,0.0
2,1.3912751954795335e-8
3,4.3666867298670114e-8
4,8.774236104995218e-8
5,1.988696233394294e-7
6,2.528911443896628e-7
7,4.3534570287249223e-7
8,6.846003428948795e-7
9,7.607888301849084e-7
10,1.020924971668599e-6
11,1.0687691608764311e-6
12,1.6952314231895173e-6
13,2.170913318829066e-6
14,2.279202413248666e-6
15,2.9111067011749487e-6
16,2.5536987465251436e-6
17,3.621778917361044e-6
18,4.1657307717406944e-6
19,4.820230565050023e-6
20,4.307625893991145e-6
21,5.630339354868677e-6
22,8.220110611298338e-6
23,9.539094977504966e-6
24,7.5259214809652265e-6
25,7.597513047967749e-6
26,1.2890609991130813e-5
27,1.2719057645246278e-5
28,1.4778871743330745e-5
29,1.4235385733763971e-5
30,2.0947016711352904e-5
31,1.7218604204539848e-5
32,1.7497208885136637e-5
33,2.0543911223508978e-5
34,2.3392833800525378e-5
35,2.7084205417344464e-5
36,3.207148015288314e-5
37,3.625634672101558e-5
38,3.480181685894643e-5
39,3.412989555530783e-5
40,3.3805230811814186e-5
41,3.873378077657061e-5
42,5.196679697701454e-5
43,5.692592704028204e-5
44,5.784381606295917e-5
45,6.355666851971547e-5
46,5.502123155805347e-5
47,8.213271613259427e-5
48,8.924269057772189e-5
49,9.504164410469643e-5
50,9.914108832942651e-5
51,0.0001247291329915251
52,0.00011252095109401919
53,0.00011666291625103331
54,0.0001288185958318277
55,0.00016088370287775295
56,0.00017147581691027037
57,0.0001672825211782421
58,0.0001349609550912167
59,0.00023967904308542666
60,0.0002004340284794461
61,0.00027196678116077913
62,0.000163681345896369
63,0.00031226880362162957
64,0.00030301523768057055
65,0.0002954058644914622
66,0.000272871178670078
67,0.00034779071589352773
68,0.0004495676241817541
69,0.0003967155454392793
70,0.0005244548294428618
71,0.0004743879344602435
72,0.0004568834236989
73,0.0007434147602726598
74,0.000803667426420608
75,0.0006925639392537773
76,0.0006689539495102457
77,0.0012302394526187625
78,0.0010868549158172915
79,0.0011522920966790232
80,0.0014250624419596199
81,0.001402563940611861
82,0.0017990154678435989
83,0.0019439094593177554
84,0.001997186508486214
85,0.0021475091475206503
86,0.0019816203927922834
87,0.001658287345837586
88,0.002265483733859021
89,0.001726497025098574
90,0.0011899411692698027
91,0.0010958123930926282
92,0.001092707514694718
93,0.0006765268006852605
94,0.0005809365005596415
95,0.0007076411730342003
96,0.0003939406907002773
97,0.0001769205353314484
98,0.00013250493081445704
99,8.042832100839597e-5
100,2.7071052158810493e-5
101,7.712036276801081e-7
