t,M
1,0.2724399167649924
2,0.5020956964523395
3,0.2141356186975049
4,0.38889759146116887
5,0.11273105802340179
6,0.38820110204842984
7,-0.038742763653285765
8,0.142866140337989
9,0.493373222310582
10,0.18171255877585207
11,0.42838538185703057
12,0.30111983069055315
13,0.45312024773570847
14,0.28838163276135664
15,0.09203989109308451
16,0.3187414696729369
17,0.4220807202632539
18,0.30788876952157646
19,0.5627399081164168
20,0.46968522791709305
21,0.47275723701007083
22,-0.12078093989608488
23,0.1774249182524631
24,0.042307453221947594
25,0.2489542015362953
26,0.19671800804386919
27,0.3718347178556239
28,0.3437393683267683
29,0.17589260549111202
30,0.515045028544447
31,0.1786023025699026
32,0.6196167199725234
33,0.35170395062430465
34,0.3786526329609652
35,0.30199793854627865
36,0.30677724079070706
37,0.21962479442178956
38,0.29138425348103886
39,0.18943884693932406
40,0.3804157593518501
41,0.6048989938907618
42,0.3036802796321037
43,0.27042594434221834
44,0.38432024436997014
45,0.33994518138715013
46,0.42645691076743675
47,0.062065139235228085
48,0.10888207783546756
49,0.18219769016058499
50,0.2866613768892235
51,0.5587593732286156
52,0.3577599716609352
53,0.517819748869359
54,0.03289435735714278
55,0.3787361716761575
56,0.4020280585227281
57,0.24186380612814654
58,0.505342080030846
59,0.3887389935296211
60,0.21229602552873467
61,0.37323097287571727
62,0.2789592788782328
63,0.27716360677810853
64,0.3271992520847768
65,0.2784396962195472
66,0.13849238255491922
67,0.4805288323133671
68,0.44181112411800744
69,0.42926584568261833
70,0.5090037020962367
71,0.3095553976050032
72,0.28202676011332156
73,0.4518530110281548
74,0.531961987937122
75,0.019055604341456214
76,-0.14467131285591667
77,0.45356683145142174
78,0.44170910702984667
79,0.41183842066774135
80,0.24192193787401467
81,0.18239901136086342
82,0.23426751865029138
83,0.44886895923249753
84,0.282654170419191
85,0.4413058802973598
86,0.3102166212290092
87,0.43236221434400995
88,0.356486726783185
89,0.24727438337689314
90,0.2056527835412352
91,0.38101041738505526
92,0.12067417062604628
93,0.2430971795575865
94,0.32840486929911344
95,0.23088947511006136
96,0.3800905473388995
97,0.27506727942009906
98,0.16144198574484564
99,0.4150305343164622
100,0.3946808350393717
101,0.2548374840102646
102,0.23760463255953942
103,0.33492707254653803
104,0.33320214676672705
105,0.18731387354831647
106,0.14941095104220883
107,-0.12244895721483745
108,-0.0292204663945235
109,0.3682302895253196
110,0.2507587384628767
111,0.2685860260432686
112,0.3221136156548136
113,0.30139303917104715
114,0.19639174629083392
115,0.4479567190523873
116,0.19560588612709914
117,0.25064565936836225
118,-0.2055412815229167
119,0.22449496995955795
120,0.2840298943433419
121,0.28622518420936666
122,0.30546594610277866
123,0.012111527076822587
124,0.3870681942205601
125,0.4543888448111246
126,0.1772746423504793
127,0.23449673766696327
128,0.1944686115224076
129,0.2443975464528228
130,0.28573673918105535
131,0.4209010419239463
132,0.33709372037450047
133,0.5831806900079811
134,0.3860104177871997
135,0.35026624240890497
136,0.09949979316206187
137,0.2389308937541672
138,0.393293747000921
139,0.06809547808735483
140,0.22782451685803481
141,0.499291962069206
142,0.3119429889362818
143,0.11532331509251086
144,0.18663657401975242
145,-0.041479477891972996
146,0.42745366798046014
147,0.3233271474856683
148,-0.01703266855213147
149,0.37707402320811106
150,0.34984833503659013
151,0.4748413095165864
152,0.2896507451110332
153,0.27366342662573007
154,0.4934615965318844
155,0.27612602258349483
156,0.41479806304343414
157,0.2711946457408046
158,0.10311336546807483
159,0.306779345369837
160,-0.09730363897220959
161,0.15122684565081654
162,0.45506284771598526
163,-0.09201430725040172
164,0.4416395890605868
165,-0.03618597326783303
166,-0.032958547458967626
167,0.5645236113207439
168,0.3422096509482146
169,0.37735449606666416
170,0.16018726164004538
171,0.43356839539927294
172,0.10793059923024725
173,0.3792669048337256
174,0.32043107454319164
175,0.15089983569363188
176,0.39305757120144447
177,0.2920325106839233
178,0.4402326038640504
179,0.28219994873440346
180,0.1577804758477545
181,0.18095345665459445
182,0.3017385635494097
183,0.27166137909170085
184,0.29333129543179987
185,0.33694175534991616
186,0.0746764523338863
187,0.11010624554243631
188,0.04128241593056256
189,0.31856763007030464
190,0.193147186946867
191,0.08347994855050392
192,0.48540842944458795
193,0.3259855211977371
194,0.24627058533182494
195,0.13176070349174457
196,0.12669669102146588
197,0.29339021004838695
198,0.3705600605130247
199,0.47510365234063284
200,0.2347602292097664
201,0.44405717359905345
202,0.3307299161181665
203,0.5530086449990442
204,0.37161459673780933
205,0.040530254629706
206,0.23756878937515857
207,0.18704234826018096
208,0.3166576051269974
209,0.0846741844815267
210,0.23449566683585937
211,-0.050239386707435524
212,0.2844961589952798
213,0.14323824639217686
214,0.15703876242143436
215,0.29183067126581663
216,0.10338080941875584
217,0.32381141266116337
218,-0.22673129064046124
219,0.04040693926638499
220,0.059833459146210015
221,0.3121263205409271
222,0.25022238480792897
223,0.3096201453883955
224,0.0022990712030501914
225,-0.1739427581484468
226,0.26222408854569945
227,0.4600014500887546
228,0.16958081208367443
229,0.18312569607239568
