t,M
1,-0.018583446166588937
2,0.2793074515461839
3,0.03670369445314403
4,0.22196519848940374
5,0.0020003845536662014
6,-0.14757733965271555
7,0.09977547432012274
8,0.15352146508026562
9,0.10498243016878189
10,0.16592783723943416
11,0.11294888459986421
12,-0.02912302549701771
13,-0.07029104683802707
14,0.13529386244257344
15,0.22586321996348283
16,-0.20790308954136077
17,-0.029803695373115693
18,-0.050952218236320235
19,-0.04937715304278898
20,0.1957508514198839
21,-0.04837390500477623
22,0.35166036550647584
23,-0.16972056366885804
24,0.06665902418001278
25,-0.2580746780106993
26,-0.04618487730903631
27,0.08007472777308333
28,0.07305130532346915
29,-0.0014898096255881123
30,0.031004250768022424
31,-0.06564247660823756
32,-0.15766379179133178
33,-0.08918035103108563
34,0.08302847044393467
35,0.14877204799096563
36,0.11797940265208684
37,-0.07513216754508588
38,0.11657780620919525
39,0.0710808136283271
40,0.2576697622769956
41,0.1322684957852161
42,0.00847576873871958
43,0.003221254487045222
44,-0.12809507130302852
45,-0.1404515358503817
46,-0.15772911489096153
47,-0.1309064137475721
48,-0.06571294548987705
49,-0.11362492226800623
50,-0.10270568587922986
51,0.12659867119071144
52,-0.1221307492593021
53,-0.1152586049010484
54,0.11217417042833358
55,0.06328051991771914
56,-0.17191266977384478
57,0.11832685485214132
58,-0.19833509706665595
59,-0.143321662889484
60,-0.14593771882136827
61,-0.13612305748137815
62,-0.14075919952656354
63,-0.03885938941512804
64,-0.062428083677369545
65,-0.013203107275950822
66,0.04300261369625176
67,-0.14446522169793338
68,0.02835998191947873
69,-0.017338194922650096
70,0.004560621485836159
71,0.17471937546998204
72,0.16806893910643855
73,-0.08855771820698664
74,0.045366574500423876
75,-0.00507664345043537
76,0.04401527645205139
77,0.3835909433307103
78,-0.023407328987787857
79,-0.09418202140046922
80,-0.18461457329877007
81,0.17632324375093447
82,0.15729577534406208
83,-0.2175143738659691
84,-0.07852712956261937
85,0.07069154091297421
86,0.06124611991656384
87,-0.1974198457797976
88,-0.04726167189278181
89,0.12005464179069457
90,-0.0348271023966122
91,0.1337092165283078
92,0.09793767468325623
93,-0.13424077532658593
94,0.11486572954307964
95,0.038510908225512
96,0.10477129538891994
97,-0.20006564734697987
98,-0.15934521386497336
99,0.2245938434473013
100,-0.21998743221487535
101,-0.05173430494310543
102,0.12825618833543848
103,0.10114229853045985
104,0.2522148743042843
105,0.009244960164537908
106,0.03386672699081555
107,0.24027567524717475
108,-0.058272557847805384
109,-0.08303621246403835
110,0.03141096291163965
111,0.21956894977036878
112,0.16421452570107037
113,0.046367207415731575
114,-0.13412660564275633
115,0.11236651610635527
116,0.21666650874233967
117,-0.012571625234728058
118,-0.16467998833436398
119,-0.07026540746715089
120,-0.06021565712291475
121,-0.24404163668654955
122,0.02610857747825808
123,-0.14032284857322494
124,-0.06669245409955442
125,0.19331913997590056
126,-0.07006372995246109
127,-0.04177145199142016
128,0.10879680340040583
129,0.08271606879968428
130,0.21236818141161323
131,0.06312923066308276
132,0.146721169568292
133,0.22557870478310704
134,0.09422677209498663
135,-0.10164253324242045
136,0.05441390191620599
137,-0.15129079936015366
138,0.030066492616084163
139,-0.20098603096117984
140,-0.038470219410991026
141,-0.1004680294470841
142,-0.04993985199782074
143,0.012779021844247219
144,0.01525226758163658
145,0.09684136214471835
146,0.017468889513134658
147,0.06718216321556536
148,-0.33515343601217973
149,0.02477525623653261
150,0.10353837073320521
151,0.01393127593386847
152,-0.11656738613422038
153,-0.012042260613884893
154,0.11719691345095776
155,-0.03230493504668228
156,-0.05254488102644883
157,-0.18946084939934238
158,-0.31574761952903185
159,-0.23370021146458564
160,0.16178106279892415
161,0.04371797593304443
162,0.14128174949628464
163,0.1504736529521532
164,0.10470861212153865
165,-0.20102747974585347
166,0.0971186065267748
167,0.10014330278207347
168,0.23774393891729703
169,0.04383502057185638
170,-0.11003495511976161
171,0.06671030146311363
172,0.05723766683654166
173,-0.13548405574651534
174,0.10449394915471455
175,-0.03385034576360209
176,-0.09534103527003818
177,0.3139612815994829
178,0.2325378538431588
179,0.06240847061937647
180,-0.1404037538320865
181,0.03755620296668738
182,0.10111913660025335
183,-0.05368009559096354
184,-0.17537589501929773
185,0.06681229510696891
186,0.1717396931262375
187,0.15114316224085816
188,-0.04010673625421939
189,-0.0184606378117258
190,0.0365323196710353
191,-0.1272044984013001
192,-0.01585082725432274
193,0.06814684245362805
194,0.13828160930296107
195,-0.019849579051789412
196,0.11878056477325157
197,0.12882216832249593
198,0.09693803038791149
199,-0.1006664114540314
200,0.13423134197404388
201,0.04534013594441149
202,0.023714305655759563
203,0.08575689893281542
204,0.13120243028777773
205,0.10341703948518735
206,0.21467937494739253
207,-0.0042874036088278444
208,0.08461277521891741
209,0.048462391458971334
210,0.004661959431833118
211,0.028407075166840025
212,-0.003216718904706895
213,0.06806975708416445
214,-0.18936309301800316
215,-0.1407225611457191
216,0.030696281923160918
217,-0.0370266383538036
218,-0.1958433461689679
219,-0.15007486968871123
220,-0.01732528554967443
221,-0.0975713568701929
222,0.03941673387573044
223,0.07711023761938912
224,-0.01605699920042598
225,0.27510463106715033
226,0.028907291268552272
227,-0.06404443156690567
228,0.0902980548843237
229,0.021395773500151982
230,-0.059143798636466106
231,0.1145714899050196
232,0.11060856398319513
233,0.14845978984247968
234,0.053459728633542807
235,-0.04850707666209413
236,-0.11321372440360165
237,0.09615364529833813
238,-0.2688550519318863
239,-0.09254192673094891
240,0.08270664681679812
241,0.0907878020697721
242,0.04008282278578399
243,-0.03782105667948308
244,-0.18418240190947213
245,0.03165598698752525
246,0.01572801217129438
247,0.053571865574217094
248,0.05091130350104951
249,0.06834981787112522
250,-0.11568812476509507
251,-0.20770317703804722
252,0.12829301670889157
253,-0.008885494654561921
254,0.04338938342272805
255,-0.21100522353451456
256,-0.07105701385743464
257,0.11754345932022794
258,-0.1510677026841977
259,-0.1769319830923924
260,-0.03583094469067634
261,-0.26489043508827387
262,-0.11010155378343489
263,-0.20669081951263468
264,0.1931608029779607
265,-0.1838774283878733
266,-0.003419724553693815
267,0.02852135770236615
268,-0.0844062489881555
269,-0.1766650898758777
270,0.003733641462572024
271,-0.02568913239571238
272,0.08765414621169754
273,0.05817399063375355
274,0.05078646478407407
275,0.16565222669237514
276,0.02468231191958168
277,0.16738958353932124
278,0.0558526925400134
279,0.03829906639999497
280,0.13001588853273774
281,-0.3073513863957524
282,0.06813024936848713
283,0.028500072005316214
284,0.146293310187823
285,0.16958417157454858
286,0.2558079125672423
287,-0.1751456646916406
288,0.08244357406090615
289,0.08777032742977227
290,0.04314463014347876
291,0.21925821570267934
292,0.10313023240915982
293,-0.001925943080345416
294,0.1891224080005509
295,-0.20037816524881702
296,0.058844260085434114
297,0.03345534039838256
298,-0.09471370796807257
299,-0.012409975907582284
300,0.01436551699113995
301,0.08594786071415027
302,0.2105581749931531
303,0.18715159820649863
304,0.07763045340363242
305,0.026831541611129772
306,-0.25372169314526005
307,-0.13838118692118462
308,0.010193458572090287
309,-0.09983721732913153
310,0.11866189748383249
311,0.05635118456706892
312,-0.06486763652418386
313,-0.15492553838189904
314,-0.013212541956592628
315,0.0705588248305519
316,-0.19782104463084843
317,0.04798281069053356
318,0.004180755617073828
319,-0.0913255607775291
320,0.005444081521103428
321,0.01806781636517645
322,-0.24059737933018355
323,0.08102966062053146
324,-0.19484551260965235
325,-0.13907936564178122
326,-0.15231788478967045
327,0.12781700406999513
328,-0.055469058073203216
329,0.1596019547388952
330,-0.13893526340593274
331,0.04488070088029446
332,-0.13613456658880585
333,-0.19852982409912512
334,0.1545250987862856
335,0.09094770405333535
336,-0.03482760472030124
337,0.09220423628684049
338,0.0848716610475126
339,0.220672045101186
340,-0.07739174468253723
341,0.07152814927548566
342,-0.1375642416159267
343,-0.0880260906017842
344,-0.016517455231138546
345,0.12488586384822967
346,0.13936466991704144
347,-0.03358331778595671
348,-0.0817531562594251
349,-0.13741534046282108
350,0.07318730915840935
351,0.029780005635250364
352,0.16777951039927377
353,0.09149010763879027
354,0.1277940830839393
355,-0.07669337664603414
356,-0.011248259546197481
357,-0.04991143222637051
358,0.10769945774940695
359,-0.1535168058291407
360,0.1564359041699321
361,0.07694676502098226
362,-0.1326484525525843
363,0.0640519823033797
364,-0.05332553153288533
365,0.08891694919749149
366,-0.2019745577469502
367,0.20662259583820433
368,-0.028583644622399974
369,-0.005183504264017636
370,0.008919891445976802
371,-0.28187215355687467
372,0.2247734668350333
373,-0.183599569173471
374,0.002390142368195569
375,-0.049887694746790424
376,-0.0024868517731866826
377,0.17510817385380228
378,0.19071442438979125
379,-0.04726082156156464
380,-0.04428565941066749
381,0.04872370812510525
382,0.12454867437495949
383,-0.031971353623265135
384,0.10963050511052722
385,-0.16031438280606097
386,-0.32311664668334067
387,-0.033525513177238335
388,-0.026688150510133114
389,0.1262478812769203
390,-0.12453865068749588
391,-0.009272120621694758
392,-0.0668411244724271
393,0.21976930728201208
394,-0.07589591230276405
395,0.03450921906339684
396,-0.12116458154612877
397,-0.06320416552958329
398,-0.07107842765159748
399,-0.341128899825794
400,0.03513201694197363
401,-0.1511049204094321
402,-0.19956941069830558
403,-0.26727412673724704
404,0.048527087865966406
405,-0.1136306926755653
406,0.14927498207715928
407,0.06299704271403535
408,-0.18661959397466665
409,0.03270951617568159
410,0.1167796478553445
411,-0.051760034885867424
412,0.12072860705561671
413,0.0642102624177177
414,0.234972997090323
415,0.029210633079702755
416,0.20017522903012833
417,0.07268192605953168
418,0.14112632264868186
419,-0.05750647240381604
420,0.09761852270533229
421,-0.04054132551584982
422,-0.13426035405907727
423,0.09812048922095383
424,-0.15760168763572244
425,-0.24302596825985426
426,0.0838477133101522
427,-0.11023964607482828
428,-0.0966865322901077
429,-0.2252665060399635
430,0.07002700224465333
431,-0.11290175046612597
432,0.11190007763048318
433,0.015077654559919829
434,-0.026463122385495287
435,0.2209512155030316
436,-0.020654168508085925
437,-0.16055224240620902
438,0.033790206197888216
439,0.0911987535508331
440,-0.23260077980026983
441,0.1433882778957349
442,0.2700773582512861
443,0.2395160419235241
444,-0.1141225735135789
445,0.056831002038683034
446,-0.158299764347625
447,0.23482379914170295
448,-0.13091614629393522
449,-0.06240219162389815
450,0.1316071312731534
451,-0.01644930202284467
452,0.05261292291216897
453,-0.029227713888206622
454,0.06442934997250375
455,-0.1010414057314649
456,-0.010465774935662787
457,0.07062529075424528
458,-0.10498934014664868
459,0.19192695021283585
460,-0.24104076467481905
461,0.1075054475267935
462,-0.22402827066574338
463,-0.0546249852260627
464,-0.20093889911318874
465,-0.18943270772304938
466,0.24704947387390386
467,-0.038114986359219484
468,-0.013375936042865178
469,0.311963042056288
470,-0.15663110204633465
471,0.16774114106836624
472,0.11514729324751177
473,0.041838404879014315
474,-0.137809281898563
475,-0.0031988727335458657
476,-0.06868598861022664
477,-0.06255057815170799
478,0.1065247781863242
479,0.16655846702183494
480,0.1697108686128198
481,-0.07097581455273803
482,-0.0641781544946599
483,0.2074859783825902
484,-0.12105793577420094
485,0.033708323506624185
486,0.1157196301501914
487,-0.021098181797857763
488,-0.028911949996651743
489,0.11652739664780612
490,0.17628840701054696
491,-0.2343999930025439
492,0.0398750939471622
493,-0.15310220123495455
494,-0.09079481101993077
495,-0.003188577090049094
496,0.1069193695992805
497,0.017351035793799065
498,0.0008564093155891683
499,0.09507322545291502
500,-0.15723946222905916
501,-0.016017122370898917
502,-0.03981511824729394
503,0.1268456614223817
504,-0.06217378916581753
505,0.04866856698073577
506,-0.12673809180229398
507,-0.22822473615336902
508,-0.20215461815412772
509,0.25082024219952964
510,-0.2586459207264394
511,0.05438851606844502
512,-0.099506960451832
513,-0.20844738818232358
514,0.08200248772480823
515,0.08099340640082282
516,0.09740657416107741
517,0.08541055037826056
518,-0.0569860761719565
519,0.21702964729021643
520,-0.2787734987389001
521,-0.3434337226091402
522,-0.01953761982083542
523,0.011936797288516666
524,-0.09315353054344007
525,0.07331377882943234
526,-0.012326311392335221
527,0.14959477473730962
528,-0.09790255040114273
529,-0.3317015866639641
530,-0.004282596974898212
531,0.0960663716876809
532,-0.1707401609264454
533,-0.027133628467279892
534,-0.003416955423723067
535,0.07666144051457113
536,0.1176432252452358
537,-0.2388724051954225
538,-0.023562410764089048
539,-0.04290534674773738
540,-0.11498495932501084
541,-0.07570294545313071
542,-0.048292307974905496
543,-0.05029899785858625
544,0.11760383025315058
545,-0.04079763435981185
546,-0.04334261530466304
547,0.05898777919600651
548,-0.0631696789351599
549,0.03168327381521934
550,0.03698909186133381
551,-0.2347545333754172
552,0.07412696035672113
553,0.05225490486399434
554,-0.21386827009464204
555,0.04023312673619248
556,-0.07939246669548937
557,-0.034530654712832565
558,-0.1854727404097651
559,-0.09184564443975907
560,-0.016802464336089517
561,-0.05358914167201672
562,-0.048277507946643185
563,0.11278013173777986
564,0.1717080974743336
565,-0.03605409686720469
566,0.025431527629023166
567,0.1133276917211271
568,0.16700585353197114
569,-0.055313455660353575
570,-0.06480300617953604
571,0.03207239595383502
572,0.053441033972577046
573,0.04082004366332068
574,0.0340469566920369
575,0.1993790374419433
576,-0.21110650801449396
577,-0.15946505254327914
578,-0.04058713303845778
579,0.14126566977358354
580,-0.20764886742363037
581,-0.021890748986601063
582,-0.18239672082002834
583,-0.19363850116620995
584,-0.03226215391145502
585,-0.10920789420190476
586,-0.2366244163274651
587,-0.1812068644848096
588,-0.0816183620556652
589,-0.009393773593263611
590,0.1508753009179003
591,0.06631567021462814
592,0.1458534622543235
593,0.16719719309668105
594,0.03260864031361308
595,0.0034073611686311622
596,-0.11672085473432628
597,-0.021887083508122098
598,0.0684387992431521
599,-0.1340400169591139
600,0.006509143865825529
601,0.002391380400823451
602,-0.009221054642290573
603,0.04295854137052118
604,0.002060981074956736
