t,M
1,0.510900598187373
2,0.6403235786925752
3,0.4364276494459968
4,0.7340722359000522
5,0.4610535182216229
6,0.7416319958182791
7,0.5485569127116227
8,0.7787330643074389
9,0.6939658814132585
10,0.3562465071100157
11,0.6936165755315995
12,0.7404698940843003
13,0.5673052953584109
14,0.6704116946056993
15,0.6770444733529123
16,0.5256075526015173
17,0.49171401312022783
18,0.45261543655954867
19,0.5715985230946601
20,0.5631296501279075
21,0.700715568299349
22,0.53382729755778
23,0.6753910600180459
24,0.7386006641915274
25,0.7355317653012207
26,0.5252196416004076
27,0.5192987468522337
28,0.6062243350447493
29,0.5653385979205535
30,0.7428393768017159
31,0.6144292876261
32,0.5185478009299178
33,0.7193365225661167
34,0.42753949103029015
35,0.5703500960078
36,0.7135765674440353
37,0.7480479000119378
38,0.750445751981493
39,0.6853749403762484
40,0.702174630421166
41,0.17569419478571288
42,0.71614537248505
43,0.686085837290085
44,0.4582389115837611
45,0.7556796908972719
46,0.5260533796628656
47,0.5531664147508555
48,0.6960029027192525
49,0.7604050629669814
50,0.4583109730967037
51,0.8300943574013037
52,0.6177468236762137
53,0.7140617248334075
54,0.6030078486651064
55,0.576256308666961
56,0.7542622652036202
57,0.3814420968822671
58,0.7257309231749849
59,0.7257457155254482
60,0.6328290740549867
61,0.7706918142981564
62,0.4816933590818235
63,0.5338693204210144
64,0.7432981166994307
65,0.635193582004891
66,0.6656654510814343
67,0.23861164006591193
68,0.4995244520191314
69,0.7087847764520327
70,0.49128659293817906
71,0.4757544362742508
72,0.6039909636838042
73,0.6941009124422666
74,0.7231545378738434
75,0.6662175905704232
76,0.6670176894315893
77,0.6454787116754852
78,0.7872673641669653
79,0.5326131087200402
80,0.5179409175039411
81,0.7824601224725249
82,0.6682398871209216
83,0.7670853537632137
84,0.7302225036119322
85,0.361479344117617
86,0.6352984199310243
87,0.425690901934121
88,0.5118828803140698
89,0.6120071095744214
90,0.6558897578377823
91,0.5572167455346428
92,0.5329529640565307
93,0.6313518693103786
94,0.7027027094718973
95,0.5365545453773798
96,0.8584383017641641
97,0.5761608890446714
98,0.7812537937862434
99,0.7161148441535524
100,0.7620754589650824
101,0.6654244426543509
102,0.5183628836765694
103,0.5889373208396852
104,0.7005655309792556
105,0.7714325196148756
106,0.6430162218246828
107,0.6353012850875541
108,0.7177826904810273
109,0.6302615126476542
110,0.5410600283589968
111,0.23403552585467044
112,0.6895490835041135
113,0.7193478031722215
114,0.4816258059260037
115,0.6325789548787224
116,0.6631059857382621
117,0.6087714338444014
118,0.5736181213381563
119,0.3237683887616117
120,0.7300678868611472
121,0.4462335494428016
122,0.32319483801984955
123,0.6959012534171095
124,0.4756324023459656
125,0.5195209665159259
126,0.43774503811122184
