t,Z
1,0.5000000000005341
2,0.20000000001411924
3,0.5004451900983928
4,0.4129893271296539
5,0.48593790471793846
6,0.49999999986378896
7,0.7
8,0.7999999901676482
9,0.9999999998687092
10,0.20000000569610946
11,0.6999996600927594
12,0.4
13,0.20112871349179223
14,0.5
15,0.5000000319790108
16,0.5999989901454262
17,0.5016894914921208
18,0.5982467401519193
19,0.5999999708120907
20,0.5181801576828426
21,0.5
22,0.5000047463115695
23,0.6895993547129584
24,0.3000068272826476
25,0.30000005222780735
26,0.30000012504566137
27,0.5378274063567913
28,0.7
29,0.7022769684649062
30,0.9000000014362071
31,0.49988809204074836
32,0.4000000599275781
33,0.3
34,0.399999999595321
35,0.6999999963768452
36,0.30022457231817096
37,0.600000000000001
38,0.5000350703015908
39,0.5
40,0.899933162788231
41,0.5000001493731516
42,0.1999999999999403
43,0.7999999998349554
44,0.5000128815657919
45,0.4000002162047417
46,0.6999971449951661
47,0.6000140993768344
48,0.5999881954342415
49,0.5963390826348475
50,0.33374545805775974
51,0.49945951840944486
52,0.8
53,0.5346400695051382
54,0.40000000125963603
55,0.500000004328085
56,0.4000000184974518
57,0.6999999999999995
58,0.5999987739382037
59,0.40000000053606444
60,0.29998487071872376
61,0.40000000019768833
62,0.8
63,0.19999999999999998
64,0.4910910256494532
65,0.2999999982955568
66,0.4000000000000005
67,0.7999986626278969
68,0.7000405724612195
69,0.6000383291595377
70,0.5000350703015908
71,0.499999732149612
72,0.5997628746792742
73,0.591788457525977
74,0.19999992278292789
75,0.4000001659293407
76,0.6001789953435053
77,0.4000000000013274
78,0.6400430675375233
79,0.2
80,0.699999999999985
81,0.39999999999258834
82,0.8000000000011983
83,0.2
84,0.6999999999999853
85,0.9999999999999938
86,0.6
87,0.3000002642641659
88,0.6999897370780918
89,0.6
90,0.7999263028201411
91,0.5999997837929751
92,0.40000000395996943
93,0.333747900291062
94,0.300136872712898
95,0.40000000395996943
96,0.4001573487585556
97,0.30059015671424005
98,0.4000202836555394
99,0.5
100,0.49999061163302816
101,0.2000000020954839
102,0.5999999998740477
103,0.29999989615465145
104,0.7999220469701681
105,0.4980867897549016
106,0.6
107,0.39791265160240885
108,0.4
109,0.40000746869854653
110,0.5
111,0.49998485415843935
112,0.30179572444288244
113,0.6999960209803218
114,0.6999999986671128
115,0.400000010766803
116,0.21113715345141087
117,0.6999999271662527
118,0.4017533395130247
119,0.4861720117174963
120,0.7
121,0.5
122,0.7709597560337385
123,0.7000000000946948
124,0.6000000000005838
125,0.8000954973846179
126,0.300137155126105
127,0.3848425911087866
128,0.4357591073946461
129,0.3335626042634475
130,0.4000043426423277
131,0.4993577704000652
132,0.7999999999948058
133,0.5
134,0.40000000006283615
135,0.699989199336833
136,0.49999999997083355
137,0.20000000895604103
138,0.5000011037896581
139,0.7000000018072996
140,0.6999999999999391
141,0.7000000000946994
142,0.4999649296984092
143,0.6999999977096202
144,0.5
145,0.5
146,0.5
147,0.7999988436220494
148,0.29995810928467065
