t,Z,Z_std
1,1.9733333333333334,0.12117395583216865
2,1.9733333333333338,0.08768717957539784
3,1.988019949377771,0.08677749629822686
4,1.9786490564834058,0.07346334476857337
5,1.984887803622748,0.07775847125373063
6,1.9740141710182706,0.07015056978801477
7,1.9772460769899727,0.07205508885334883
8,1.9842504426584486,0.07440805369016636
9,1.9910523149591182,0.0690420232266882
10,1.9823630115610076,0.06140091617498118
11,1.9848788391872898,0.06573808444163692
12,1.9875432611850745,0.0703544500098483
13,1.9862658051996902,0.06903808883276989
14,1.9846323004816604,0.061768094473863805
15,1.9832482347962586,0.059708405412083186
16,1.9836558345754738,0.061556131238934074
17,1.9803840357262632,0.053887902807424434
18,1.976033284715836,0.048648634359869956
19,1.9772231515343979,0.05094799478615962
20,1.9782624784149572,0.053395605389437634
21,1.977727952053025,0.058729743278059424
22,1.9805871731815075,0.05997462939094273
23,1.9840506238947662,0.06855602241184731
24,1.9833941276679727,0.07203402630894805
25,1.9818903326846105,0.0764317794990133
26,1.986036359689526,0.08081088256227514
27,1.9942621675188956,0.07929703112807156
28,1.9939428895414106,0.0809116006244819
29,1.9923150042792392,0.08300872323973563
30,1.9890786988775546,0.08047150184203342
31,1.9866238506670606,0.07709416149275532
32,1.9905963565206015,0.07999588089313349
33,1.9902080760751137,0.08082374034357899
34,1.9951099972556452,0.09404592855542254
35,1.9894842318246382,0.08434284264059018
36,1.9948613093363388,0.08945491917804649
37,1.9966637167001644,0.08434328046700405
38,2.001747323128781,0.07982661395696626
39,2.0050310711549084,0.0781372673898136
40,2.010144234806258,0.08246888062328146
41,2.0147535545026742,0.07233522859306461
42,2.014616345054418,0.07312373036359024
43,2.0144925709095607,0.0696903824286225
44,2.009242459764897,0.06166655934671801
45,2.0053591703198643,0.06357043508534099
46,2.0116798289975324,0.06380513262394291
47,2.007143528937332,0.06164482414146197
48,2.01456072529501,0.06468171918818134
49,2.0131646934132905,0.05879913400495733
50,2.013180850489024,0.052205750286685317
51,2.0106422148798884,0.049079527919852685
52,2.015152638791654,0.045987411784074714
53,2.0098778416367717,0.04523003303429355
54,2.0097833033500185,0.051053388940409075
55,2.0147940038530026,0.0426394714680627
56,2.018899632818628,0.051117439362662664
57,2.0179437863496252,0.052233695477384934
58,2.0259882951017993,0.061166588461111816
59,2.020539641893163,0.05728309040379894
60,2.029604070035938,0.07433069594148804
61,2.023389373081656,0.07114520026800458
62,2.0300589563886904,0.09142482538179948
63,2.0233797000587304,0.08243680324807952
64,2.0364024786423167,0.10743593317165774
65,2.0375925068158387,0.10524045669611036
66,2.0348572755009458,0.10151027563102667
67,2.0450869929243107,0.1044681194255223
68,2.0382511157821903,0.09861093885429985
69,2.045191655634511,0.10126960385438363
70,2.036230536622263,0.09660887037364807
71,2.0378594269215,0.10611090545162265
72,2.031714369438889,0.10231382734393578
73,2.033349845881495,0.09731222087438003
74,2.0267886194016747,0.0864716619918724
75,2.02550747105522,0.09061250801731753
76,2.0298494041165216,0.0944168774525014
77,2.0248918888093694,0.09152807753226641
78,2.0326769776330114,0.09755381727957892
79,2.0460671639361836,0.10265000917871668
80,2.0412587358155934,0.10227205083603312
81,2.0470619400872003,0.0964044957579942
82,2.0430052349764543,0.09615334326100569
83,2.047372727348052,0.09477214401063648
84,2.042017522470883,0.09035951342626364
85,2.0367491201654104,0.08734122421925768
86,2.0408657434568847,0.08312359689107486
87,2.0420523891787363,0.08561830983512735
88,2.0422800576511912,0.08272854168297926
89,2.0484080894046848,0.09372984460343341
90,2.045069873086555,0.09099877089391477
91,2.0399344445256054,0.08877407241722572
92,2.0437475715084417,0.08920026116094941
93,2.0391610755234426,0.08549884436569798
94,2.0354340981534227,0.08525170335664385
95,2.0333307748721667,0.08371940657102221
96,2.025083035962785,0.07669323052231017
97,2.030309396343823,0.07563499024405407
98,2.0270019477179284,0.07538945100717617
99,2.026970039906442,0.08587818795613623
100,2.0218656006797153,0.07534768271469383
101,2.029512858409553,0.0891989640799388
102,2.0271271947350114,0.08661536634042254
103,2.0275063272550895,0.08898220878558162
104,2.0240427591107104,0.09379964860596333
105,2.0221776815273103,0.09116874256966556
106,2.0179523667695665,0.08458845761395976
107,2.024280067218876,0.0909835709664935
108,2.0190087921395694,0.08549530600852953
109,2.024812980091733,0.0906598839392406
110,2.0194910102929304,0.08838634308740131
111,2.0146755089938493,0.07585968710857816
112,2.0132789305692707,0.07843556920069257
113,2.0149759079082536,0.08314312320221073
114,2.0105900990820884,0.07371720700026309
115,2.00662166404846,0.06811734891830586
116,2.0106439591654404,0.07685142271318457
117,2.0117457857109327,0.07547454535172168
118,2.0047067462683974,0.06700108354065938
119,2.0067965231836524,0.07015934984639681
120,2.0048809022929492,0.07064866797794946
121,1.9993410545248316,0.06708231468264798
122,1.9994037617930691,0.06817991527250564
123,1.9986146081508216,0.07822363430676368
124,2.0000152858112243,0.08073438573689688
125,2.0012826703232505,0.09013525790923346
126,2.008773639920268,0.09162681986778129
127,2.0142829066326327,0.08641246922923855
128,2.015884326441779,0.09027939046106967
129,2.019448079532004,0.08249295333009259
130,2.014636725533148,0.07708005961000704
131,2.030584626714942,0.07758137113517488
132,2.0297888372392983,0.08138939661948198
133,2.0269540498270677,0.08558198598760539
134,2.032847937955808,0.08474021537502462
135,2.032259711413679,0.08530310114993711
136,2.0300356808406974,0.09555714697664308
137,2.0246397329918118,0.09349315964285891
138,2.01764255237883,0.08914012042113532
139,2.012580078419873,0.09098365650802329
140,2.0122288150015004,0.07653811138814275
141,2.0051438567386795,0.07514718132855251
142,2.004654353716921,0.07089953408597455
143,2.0088638288889507,0.07506723444473823
144,2.010980938886951,0.08444193713781312
145,2.009513018841008,0.0803662603528231
146,2.0212960850449306,0.09873755740661698
147,2.030689008320586,0.11093743620899796
148,2.0383421861285664,0.10571501925735598
149,2.0351163884165957,0.10679485526074882
150,2.0334664009558017,0.10538532850826265
151,2.0328193205050713,0.10634766814539669
152,2.0280043687866742,0.10321834114905687
153,2.0274541246656113,0.10645690983124924
154,2.026533298322968,0.10271345577597811
155,2.0223165411292428,0.09688054154379447
156,2.018924006459142,0.08673295382352425
157,2.018391983488755,0.08542133081903677
158,2.014949975144502,0.0767535709538987
159,2.0143731864551753,0.08321685503761848
160,2.0176577901867034,0.09042819693730546
161,2.015131539406061,0.09039150849468344
162,2.017075141695998,0.08482482589704625
163,2.015873171833328,0.08232596989000016
164,2.010133191297426,0.07329083902634119
165,2.0108606699345986,0.06812608224510491
166,2.011095974982483,0.06911879199473882
167,2.0108859429594625,0.06808861429958238
168,2.018731849900368,0.07129586946115711
169,2.0207557820700495,0.07126331045687977
170,2.0234330012644355,0.07223654766551511
171,2.026701338996854,0.07540692034466652
172,2.0305045428958612,0.08418913515076401
173,2.0271787069215277,0.08288537914709006
174,2.025015255745123,0.07991219636592019
175,2.015867622250564,0.0741092701779859
176,2.009705225311538,0.07011246874805521
177,2.0113193198979067,0.0729034617398443
178,2.0089733097205174,0.07166971788008594
179,2.007696441568529,0.07480719340592357
180,2.0035804697844135,0.07429280706246733
181,2.0011250189576013,0.07259204067780034
182,2.006939186643543,0.07119208634926252
183,2.015583621615385,0.07779507191890259
184,2.0174842024353494,0.08019925421591938
185,2.017512139823194,0.08287094888611127
186,2.017960363429295,0.07743237824960518
187,2.019211822542919,0.08742539943644441
188,2.0199212447627293,0.09118048800632406
189,2.0205631565315194,0.08910088279180302
190,2.027488154484759,0.10313766258415648
191,2.0312164828804002,0.09807427622082143
192,2.037127682780091,0.09737774434720714
193,2.038669854335546,0.10446593877315827
194,2.045986496207237,0.11823286151827124
195,2.0445709161489694,0.11539235449784127
196,2.051325997735457,0.12057447735803214
197,2.0544776346436917,0.11954327609108252
198,2.0530999055467976,0.12182250980795088
199,2.059043346473412,0.13211399544744898
200,2.0525787395444217,0.122459686485153
201,2.047998155733146,0.11413601253516288
202,2.054850037151316,0.11811059195654912
203,2.055551593318451,0.11712982171095555
204,2.0549175531611947,0.12020354900048373
205,2.050960291428468,0.12486027293973294
206,2.0469566681314246,0.11989433408622939
207,2.052215880957761,0.11810911352878277
208,2.059089337557073,0.1228879871756803
209,2.055580967669303,0.12062269057987286
210,2.0528294081281198,0.10653018036183304
211,2.0465331908165085,0.10151713740007659
212,2.045065585891577,0.10329914399424543
213,2.0471212005125023,0.10832388717453748
214,2.0519418112009773,0.10772475771062066
215,2.054611900893555,0.10863988773974546
216,2.044339553689537,0.10123767255854625
217,2.0451954249823783,0.09650682942366878
218,2.0459698493531056,0.09510043976061652
219,2.051322970398585,0.10097097134804323
220,2.0434783303580994,0.09922919282059815
221,2.0410325994160363,0.08987379287340869
222,2.0371278313100185,0.08974797620861373
223,2.0395158783425322,0.09014989814009217
224,2.051404403256078,0.09057506109641837
225,2.0617386406339038,0.10948320060194902
226,2.055440487374539,0.10660371027730835
227,2.0522793514938398,0.1036299121250216
228,2.0447666445689645,0.09654493289807003
229,2.0333164733362223,0.08770951496930286
230,2.028877157284969,0.08227902454176096
231,2.0248602980113892,0.0801029120396478
232,2.0191109693939144,0.07504737290425262
233,2.0223676579075502,0.07321919125276856
234,2.0219308730634653,0.06918503494791885
235,2.013922647235315,0.06584730862543993
236,2.0121747873678,0.06877373113851225
237,2.022012768194475,0.053117015981624285
238,2.022455645189307,0.04993321921975277
239,2.0186269287783487,0.04889114763487481
240,2.021929679846614,0.05589361727786197
241,2.018996905273207,0.05551457167078447
242,2.0231103380404165,0.0641276022749836
243,2.016258705706217,0.06493516905860001
244,2.014711485291781,0.07659182145713662
245,2.011619723131902,0.08423088770792148
246,2.0054386225720857,0.07467729182858344
247,2.0019604555446295,0.06986381588801675
248,2.003888617576855,0.07131938281790026
249,2.001826787453023,0.0650903580086197
250,2.00757417296458,0.06807618516897933
