t,Z,Z_std
1,2.0044444444444443,0.214891429504814
2,1.9865777785184957,0.11061628125483654
3,1.98361506320366,0.07915937409904557
4,1.9776224479535682,0.06207279858056457
5,1.9694933437057727,0.056502703096961635
6,1.9693900659905004,0.050287967974437645
7,1.9653915474853143,0.04211475123534226
8,1.9756224539314178,0.046999409339863775
9,1.9835787648144685,0.054714759702947965
10,1.9806486678661361,0.048258404396199994
11,1.9973561815596046,0.051554119070660605
12,1.9960245049323813,0.051259516102760284
13,1.9963489951229527,0.04612781490530417
14,1.9959500582525003,0.03925119434641663
15,1.9997316830177774,0.04616158256852237
16,1.9967587959845319,0.044263602374778103
17,2.000076686940213,0.042815425279784484
18,2.001682800328392,0.044340747912405484
19,2.000819345181733,0.043658897071900536
20,2.003213998426801,0.04379467371565207
21,2.000476990654692,0.04084052228049227
22,1.9988854120088508,0.03739045918222613
23,1.9985089242358671,0.037365013545290635
24,2.0002365168939655,0.036115227504329224
25,1.9984265645893928,0.03592841801334055
26,1.9990744171975248,0.035433662322906824
27,1.9978050807797083,0.0338692793997932
28,1.9949972105307114,0.033331132408492045
29,1.995897638129594,0.032046593043179084
30,1.9952020042643714,0.03186492816864643
31,1.9942197612224057,0.030902429431549208
32,1.9942682962925393,0.031828207119760074
33,1.9952578718755647,0.03173649788453419
34,1.994654430050904,0.030278060128270053
35,1.992738042237865,0.029480921496124
36,1.9954637567519886,0.025660734232843544
37,1.9944657561815322,0.02478631901934005
38,1.9946399413258675,0.02443880112406605
39,1.99521590143642,0.02374007086988454
40,1.9958968479660093,0.02332816017432381
41,1.9933886487544819,0.02245482735032903
42,1.9940962552224075,0.024092375406173795
43,1.9956562266152846,0.023900775914072456
44,1.9987592753526031,0.022224465033976293
45,1.9976950060523073,0.02239265922673762
46,1.9978771461534532,0.023459579989579288
47,1.9984051882625393,0.02196190570509976
48,1.998562819388124,0.02270965896270775
49,1.9976864470751914,0.021831170732073295
50,1.9978573452633384,0.021082182166223207
51,1.9979107108075405,0.019189405092481245
52,1.9963260296635412,0.01888167302966574
53,1.9966298800473923,0.019226535350095688
54,1.9960743293176613,0.017977082616255417
55,1.9977346653957255,0.0162333635470516
56,1.9983029032966653,0.016881124104467536
57,1.9987489092451405,0.016810067693378773
58,1.9986767113760682,0.017909573746162658
59,1.9991031650936848,0.01629256943549478
60,1.9985348567533456,0.01482107255702924
61,1.9986636238439146,0.015036475896052125
62,1.997639601094631,0.01496445516213052
63,1.9976898491681077,0.01521645724185033
