t,Z,Z_std
1,0.6060745466955657,NaN
2,0.6591891581298819,NaN
3,0.6288341084111858,NaN
4,0.7670624123632439,NaN
5,0.9793443331027624,NaN
6,0.3037187366651959,NaN
7,0.9318487495736801,NaN
8,0.9364966425983609,NaN
9,0.7172329141584536,NaN
10,0.809714497294119,NaN
11,0.5539795922471871,NaN
12,0.6884834510176767,NaN
13,0.5747828627156252,NaN
14,0.7011297945871029,NaN
15,0.9811197847068255,NaN
16,0.2776126844675607,NaN
17,0.9377066697023446,NaN
18,0.9419550544871201,NaN
19,0.7415380735431051,NaN
20,0.8260704301569934,NaN
21,0.5918594615331059,NaN
22,0.7149401017689372,NaN
23,0.6108959402755009,NaN
24,0.6415838533929914,NaN
25,0.8977946978890036,NaN
26,0.33896399622489154,NaN
27,0.8580685960639189,NaN
28,0.8619561716625533,NaN
29,0.6785603155569453,NaN
30,0.8408420174119436,NaN
31,0.627632459108052,NaN
32,0.6522765138222907,NaN
33,0.5573516903656318,NaN
34,0.5853498470436963,NaN
35,0.9067528622465485,NaN
36,0.3092542343362654,NaN
37,0.87050870257205,NaN
38,0.786406812722568,NaN
39,0.6190853694659381,NaN
40,0.8547920115647977,NaN
41,0.5687408812089477,NaN
42,0.6849038651907725,NaN
43,0.5050546492963868,NaN
44,0.624257015449876,NaN
45,0.9155023636421264,NaN
46,0.28023650338920075,NaN
47,0.882659041068838,NaN
48,0.8064485419937772,NaN
49,0.6548270894988455,NaN
50,0.8684170678193082,NaN
51,0.5153040386108101,NaN
52,0.6205527674443642,NaN
53,0.45760153542748344,NaN
54,0.6595604715335663,NaN
55,0.9234414568973404,NaN
56,0.34786288641712665,NaN
57,0.8936839744961492,NaN
58,0.8246339391365558,NaN
59,0.6872582916455658,NaN
60,0.8807801257035852,NaN
61,0.47063787592820955,NaN
62,0.5667637248850799,NaN
63,0.41793698189455686,NaN
64,0.6890695112901015,NaN
65,0.9300774932656658,NaN
66,0.31771039563162085,NaN
67,0.9028993668375801,NaN
68,0.8398345360980116,NaN
69,0.714366505391866,NaN
70,0.8044347733785077,NaN
71,0.4259893328220818,NaN
72,0.5129959006282386,NaN
73,0.473156221746659,NaN
74,0.7185669105395637,NaN
75,0.9367109118995979,NaN
76,0.3824379459832021,NaN
77,0.9121111239594101,NaN
78,0.8550291368407528,NaN
79,0.7414640256911258,NaN
80,0.7281195372016023,NaN
81,0.4772603154223058,NaN
82,0.5564954035693364,NaN
83,0.4308936196740718,NaN
84,0.7437046855983342,NaN
85,0.9423639318177346,NaN
86,0.3482783555864394,NaN
87,0.9199614119277234,NaN
88,0.8679780226848435,NaN
89,0.6752360070607358,NaN
90,0.6630834564153625,NaN
91,0.43527966372740756,NaN
92,0.5075450950016018,NaN
93,0.39299146359582154,NaN
94,0.766248869510651,NaN
95,0.9474337011348882,NaN
96,0.3176431825660117,NaN
97,0.9270017460586694,NaN
98,0.8795909066113756,NaN
99,0.7038028156347186,NaN
100,0.6047574763811935,NaN
101,0.3894078131971754,NaN
102,0.5594423456140565,NaN
103,0.45696092317054016,NaN
104,0.6854979028558795,NaN
105,0.9529733888469657,NaN
106,0.3895532039751878,NaN
107,0.9346946508111912,NaN
108,0.8922801921321041,NaN
109,0.7350174900174591,NaN
110,0.6464100218076848,NaN
111,0.3545305043094906,NaN
112,0.5093358946606634,NaN
113,0.41603322031792545,NaN
114,0.7136662816510067,NaN
115,0.9571853270452754,NaN
116,0.35466287316318024,NaN
117,0.9405437240924273,NaN
118,0.90192811619784,NaN
119,0.7587506472302434,NaN
120,0.6780793064780432,NaN
121,0.3232675812615741,NaN
122,0.46442204751137095,NaN
123,0.37934691436095724,NaN
124,0.6507343370822221,NaN
125,0.8727795823822198,NaN
126,0.4115694713007863,NaN
127,0.9457866494706945,NaN
128,0.910576211972963,NaN
129,0.7800243031197138,NaN
130,0.7064666574866977,NaN
131,0.38464793803963404,NaN
132,0.42229846929564563,NaN
133,0.34493974204085637,NaN
134,0.6824131076074821,NaN
135,0.884318610817403,NaN
136,0.3742396784788405,NaN
137,0.9507038585558248,NaN
138,0.9186870455337042,NaN
139,0.799976334946688,NaN
140,0.6423893733377054,NaN
141,0.34960360659663653,NaN
142,0.38382389017456325,NaN
143,0.3135131270704252,NaN
144,0.6202401209383626,NaN
145,0.8948580588252684,NaN
146,0.34014361806948523,NaN
147,0.8640875587436729,NaN
148,0.9260952696397504,NaN
149,0.8182000011134597,NaN
150,0.6749704015687736,NaN
151,0.3156311203510058,NaN
152,0.44370037319975947,NaN
153,0.2830477079607382,NaN
154,0.6571430218942704,NaN
155,0.9050751535090732,NaN
156,0.40426470102241424,NaN
157,0.8772947552773117,NaN
158,0.9332769101842872,NaN
159,0.738691987581801,NaN
160,0.7065549257377928,NaN
161,0.28681599298303057,NaN
162,0.4944870148439029,NaN
163,0.25720724030649683,NaN
164,0.6884436980827559,NaN
165,0.9137411923298958,NaN
166,0.3673578876594518,NaN
167,0.8884969689610284,NaN
168,0.9393683067781543,NaN
169,0.671254075616082,NaN
170,0.7333446072526165,NaN
171,0.2605298061037395,NaN
172,0.5408164006620347,NaN
173,0.23363464410959184,NaN
174,0.6253490306081139,NaN
175,0.9216466620173387,NaN
176,0.4253384368601269,NaN
177,0.8987160278113178,NaN
178,0.8532768353659771,NaN
179,0.7013830677768232,NaN
180,0.7577831101869461,NaN
181,0.23507743141751122,NaN
182,0.5856761930785197,NaN
183,0.3085044583407528,NaN
184,0.5642557604186387,NaN
185,0.9293013658920166,NaN
186,0.3837851365858855,NaN
187,0.9086109325379939,NaN
188,0.8676109072223362,NaN
189,0.7305563518638267,NaN
190,0.7814464104712902,NaN
191,0.21216962289757965,NaN
192,0.6260511894232319,NaN
193,0.2784413382164586,NaN
194,0.6067181335346036,NaN
195,0.9361908012708214,NaN
196,0.4438339979891533,NaN
197,0.8200686801567797,NaN
198,0.8805119499519203,NaN
199,0.7568130769828485,NaN
200,0.8027440048429736,NaN
201,0.1915412757474216,NaN
202,0.5651829035073639,NaN
203,0.2513696749536344,NaN
204,0.5477295181526108,NaN
205,0.845168964196993,NaN
206,0.4979076453186463,NaN
207,0.7403369014496453,NaN
208,0.8921292632271439,NaN
209,0.7804571038791879,NaN
210,0.7246966303957717,NaN
211,0.17404635748241534,NaN
212,0.5135604599214761,NaN
213,0.3197477636777695,NaN
214,0.4977012246998344,NaN
215,0.8593108576645493,NaN
216,0.4524299615954883,NaN
217,0.7640539027479301,NaN
218,0.9019819162162349,NaN
219,0.800509622629043,NaN
220,0.7498421763388717,NaN
221,0.15842226235831067,NaN
222,0.46745827430921594,NaN
223,0.29104409215206145,NaN
224,0.4530227184065943,NaN
225,0.8719404844753251,NaN
226,0.41181544452536156,NaN
227,0.7852347210135467,NaN
228,0.9107809734735793,NaN
229,0.8184178206371646,NaN
230,0.7722987774964993,NaN
231,0.1429096492818709,NaN
232,0.42168503997464946,NaN
233,0.3604646301685371,NaN
234,0.5065824063232481,NaN
235,0.884479995561195,NaN
236,0.46941012402803795,NaN
237,0.8062644085434177,NaN
238,0.9195172471320799,NaN
239,0.8361982389199276,NaN
240,0.6966757436099227,NaN
241,0.22660469114382228,NaN
242,0.47815760992968376,NaN
243,0.32526518790853404,NaN
244,0.4571145343909273,NaN
245,0.895760546788143,NaN
246,0.5212223301085207,NaN
247,0.8251827272755359,NaN
248,0.8297262065177222,NaN
249,0.8521935132094718,NaN
250,0.72629541709597,NaN
251,0.20453160768296982,NaN
252,0.5289891729096492,NaN
253,0.3909896781918569,NaN
254,0.41258797486628035,NaN
255,0.9059142913511741,NaN
256,0.47045116585736524,NaN
257,0.8422113078921508,NaN
258,0.846312216435517,NaN
259,0.8665910303240316,NaN
260,0.7529564013481629,NaN
261,0.18465324949204195,NaN
262,0.5747665568493482,NaN
263,0.35298952281195817,NaN
264,0.3724886882935461,NaN
265,0.9150584497448618,NaN
266,0.52191783902307,NaN
267,0.8575467378324447,NaN
268,0.8612490804531315,NaN
269,0.8795570032371872,NaN
270,0.7769664856496024,NaN
271,0.16674316745325987,NaN
272,0.616011245872761,NaN
273,0.41574504300056314,NaN
274,0.3363598739661099,NaN
275,0.9232971898577803,NaN
276,0.568288486428027,NaN
277,0.8713637143499523,NaN
278,0.8747069554641422,NaN
279,0.8912391369605458,NaN
280,0.7016061357091141,NaN
281,0.15154637522285822,NaN
282,0.6510075662882175,NaN
283,0.46899340889592445,NaN
284,0.30570439825829776,NaN
285,0.9302878011495203,NaN
286,0.607634207607664,NaN
287,0.8830874865210809,NaN
288,0.7949871080622877,NaN
289,0.9011514845766666,NaN
290,0.6376625101033746,NaN
291,0.13796903710591232,NaN
292,0.5926825167369698,NaN
293,0.516567334825493,NaN
294,0.36790770813022955,NaN
295,0.936533454292176,NaN
296,0.5531950626529956,NaN
297,0.8935619087781027,NaN
298,0.7237626479001643,NaN
299,0.9100075176839388,NaN
300,0.5805330704091413,NaN
301,0.22222778055703868,NaN
302,0.5347510893575522,NaN
303,0.46607574413579633,NaN
304,0.33194677107877746,NaN
305,0.9427369569767794,NaN
306,0.5968677660814492,NaN
307,0.9039656415994669,NaN
308,0.7507633163031369,NaN
309,0.9188037834869,NaN
310,0.6215336352704874,NaN
311,0.20056218582235008,NaN
312,0.4826167416314798,NaN
313,0.5181294816009236,NaN
314,0.39707710934129004,NaN
315,0.9483196878140596,NaN
316,0.5386774934804929,NaN
317,0.9133282941197614,NaN
318,0.775062082949047,NaN
319,0.9267198249311932,NaN
320,0.6584313573212004,NaN
321,0.18105428568047108,NaN
322,0.4356744969409217,NaN
323,0.5649991440734448,NaN
324,0.4557210630656537,NaN
325,0.9533464298456679,NaN
326,0.5835485311264188,NaN
327,0.8244924196732061,NaN
328,0.7969409152222404,NaN
329,0.933847501226504,NaN
330,0.6916544045554244,NaN
331,0.15948596633141354,NaN
332,0.5029004817943064,NaN
333,0.6168191677888475,NaN
334,0.5205589755328741,NaN
335,0.9589040950292368,NaN
336,0.6331588357943868,NaN
337,0.8453999807753454,NaN
338,0.8211305839216236,NaN
339,0.9417280007900599,NaN
340,0.7283864611727466,NaN
341,0.14437708532041255,NaN
342,0.549993136050723,NaN
343,0.6531197510485942,NaN
344,0.47124389282402274,NaN
345,0.9627973099153192,NaN
346,0.5731766208626832,NaN
347,0.8600459922614588,NaN
348,0.8380757533694455,NaN
349,0.9472483905935528,NaN
350,0.7541177322902956,NaN
351,0.2207040510072381,NaN
352,0.5009302761119455,NaN
353,0.5948573459956135,NaN
354,0.5184122757140879,NaN
355,0.9661160247379749,NaN
356,0.5220456477172765,NaN
357,0.8725307733059142,NaN
358,0.8525204184250368,NaN
359,0.9519541671827627,NaN
360,0.6868456696925999,NaN
361,0.19966217169279638,NaN
362,0.453171685516108,NaN
363,0.5381437676692314,NaN
364,0.56432675135463,NaN
365,0.9693465160447868,NaN
366,0.5676137184103486,NaN
367,0.8846836634416472,NaN
368,0.8665810917234301,NaN
369,0.9565348471072511,NaN
370,0.7167017398238501,NaN
371,0.1821231708476749,NaN
372,0.41336355106647704,NaN
373,0.49087139796632273,NaN
374,0.5147543797580597,NaN
375,0.9720392218109227,NaN
376,0.5177526085040657,NaN
377,0.8948134406909158,NaN
378,0.8783010601339628,NaN
379,0.9603529732292697,NaN
380,0.7415876177171145,NaN
381,0.16600689699451754,NaN
382,0.37678456905724744,NaN
383,0.4474336638247175,NaN
384,0.5576942828218227,NaN
385,0.9745135009284297,NaN
386,0.5604271951046893,NaN
387,0.8156304438732164,NaN
388,0.8890703292686432,NaN
389,0.8753703131963967,NaN
390,0.764454805349165,NaN
391,0.14996075854520569,NaN
392,0.3403647728312113,NaN
393,0.5008444322519499,NaN
394,0.6004473184080346,NaN
395,0.8803175437740857,NaN
396,0.6029160688418779,NaN
397,0.8334515071965448,NaN
398,0.89979273229477,NaN
399,0.887416952496034,NaN
400,0.7872224786980756,NaN
401,0.13633623134089679,NaN
402,0.30944128890238504,NaN
403,0.45534073742843834,NaN
404,0.6367482576184967,NaN
405,0.8003372179879578,NaN
406,0.6389927123247586,NaN
407,0.8485830955737353,NaN
408,0.9088969583480665,NaN
409,0.8976455670238765,NaN
410,0.8065541569022077,NaN
411,0.12185115220242303,NaN
412,0.38280988272100297,NaN
413,0.5132082055567379,NaN
414,0.6753420355441022,NaN
415,0.8215504433353764,NaN
416,0.5711027617525688,NaN
417,0.8646704248327717,NaN
418,0.9185762252245602,NaN
419,0.9085202409623514,NaN
420,0.8271068619221517,NaN
421,0.10904694908239931,NaN
422,0.34258395620231463,NaN
423,0.5643606230805208,NaN
424,0.7094573183813219,NaN
425,0.8403020458349265,NaN
426,0.6161715793786373,NaN
427,0.878890949934653,NaN
428,0.9271322916398524,NaN
429,0.918132997140012,NaN
430,0.8452745921240746,NaN
431,0.0993058241984607,NaN
432,0.31198105416166383,NaN
433,0.5139464908625652,NaN
434,0.7354113920127021,NaN
435,0.7652381652074923,NaN
436,0.5611291930013207,NaN
437,0.8003799363325427,NaN
438,0.9336415379151082,NaN
439,0.9254461471679903,NaN
440,0.8590961573629045,NaN
441,0.08982618731045063,NaN
442,0.3776586700644782,NaN
443,0.5603446836368153,NaN
444,0.7606687618464293,NaN
445,0.7876483004332818,NaN
446,0.5075643488459152,NaN
447,0.7239764501309877,NaN
448,0.9399760518279519,NaN
449,0.9325629850690301,NaN
450,0.8725467004212409,NaN
451,0.08125400843135747,NaN
452,0.3416184264343616,NaN
453,0.5068705798603457,NaN
454,0.7835083172838286,NaN
455,0.8079131787329041,NaN
