t,M
1,0.23693435818478426
2,0.48941620569298094
3,0.4681694865126729
4,0.4718689607895681
5,0.32122025028502565
6,0.4546615743714697
7,0.1003670973714257
8,0.5976349396342163
9,0.3927604067986182
10,0.18121924174625648
11,0.44058115800840825
12,0.34102803011349264
13,0.32369697231709554
14,0.5165056400263964
15,0.3683630715620483
16,0.22058178396943015
17,0.26765002200293997
18,0.4181081326878658
19,0.3940522372964706
20,0.20082032273365277
21,0.6234111887660255
22,0.540581065377749
23,0.34338698562543346
24,0.24281053305462102
25,0.45253640390748595
26,0.5600135859338623
27,0.463471586023403
28,0.4066562647285971
29,0.21752126420452778
30,0.4136598556629923
31,0.47763657478220023
32,0.2127725942017369
33,0.5114046325498073
34,0.3923726654645715
35,0.531069860767898
36,0.26169454255396996
37,0.30161128463091974
38,0.32428496506672183
39,0.3287995767903023
40,0.14196322385354862
41,0.4420009885693357
42,0.19942148964093975
43,0.0924920319751232
44,0.12460649688449238
45,0.5425360630943323
46,0.30784837778184265
47,0.47727310631536973
48,0.12788875273528594
49,0.3893096407293792
50,0.44810324071602187
51,0.5350588938505834
52,0.30944286316895286
53,0.5779666794142662
54,0.5115044560304148
55,0.5288060240050264
56,0.5218749217892064
57,0.46866770360312
58,0.3650026114156919
59,0.5352243000880217
60,0.37674814489961495
61,0.35546031468315853
62,0.17476680711272166
63,0.3113210533970184
64,0.4574982803370316
65,0.5349334912271797
66,0.4661940940555877
67,0.38790339515382133
68,0.32594112164214384
69,0.5117650926424137
70,0.32032377515843313
71,0.5105220668035494
72,0.22399480163373625
73,0.41984751996488306
74,0.49777647422011334
75,0.512040221182101
76,0.5522224118502042
77,0.21495509577275462
78,0.1212581170364329
79,0.4756459348702768
80,0.26372498518063403
81,0.33747572968185935
82,0.016427717835852552
83,0.30585361125017163
84,0.30551621676774837
85,0.06667220027676059
86,0.5290941415845456
87,0.5656475897262562
88,0.19682798500354892
89,0.23707869139101265
90,0.23465611775760095
91,0.12971073525382237
92,0.38968071636052665
93,0.1870765559039705
94,0.5282131262757778
95,0.5354974070684777
96,0.3247774059334678
97,0.5366892785514384
98,0.3877291455328172
99,0.3736853090448429
100,0.5033848505935115
101,0.30976777381214143
102,0.38443416201687175
103,0.2606270132135509
104,0.35614553914065555
105,0.463539608749992
106,0.2402409476999162
107,0.1873325004386596
108,0.138598586708083
109,0.20176553523081597
110,0.29865279923514154
111,0.3258436252641641
112,0.2659610973493377
113,0.34090864041253244
114,0.5591746643051899
115,0.4491241557715681
116,0.3000561765322811
117,0.27598366375685884
118,0.52595013135378
119,0.6037595461429784
120,0.24613364421201275
121,0.40710491143025623
122,0.028734234517099277
123,0.4701326676930779
124,0.218416589057438
125,0.4213666197697265
126,0.35350807931800565
127,0.17378462019287425
128,0.49929849788552877
129,0.4869149745347811
130,0.364958318574505
131,0.30727243680537447
132,0.2104666099830658
133,0.35981830011136445
134,0.2068763515895702
135,0.41459089204189686
136,0.15387456282652753
137,0.1727873087440419
138,0.2874281379956038
139,0.42055811215998423
140,0.39615217185596285
141,0.3423044082266122
142,-0.02509756089751376
143,0.3303833939175888
144,0.46742693721263195
145,0.4382681988739629
146,0.12236557866570359
147,0.3811414767623878
148,0.2598290864740326
149,0.5610041364602135
150,0.5208607848224952
151,0.20533103358279478
152,0.42499035077647923
153,0.2367851873182819
154,0.32207968432965733
155,0.2450354707383778
156,0.3779120209690768
157,0.5857146088493246
158,0.21050717677804776
159,0.49589311774466377
160,0.27823716728955106
161,0.24971186419837602
162,0.5097634079250851
163,0.5223155659638649
164,0.49711220859654837
165,0.5134735160028246
166,0.2398667447309503
167,0.23637719311478883
168,0.2927746865122865
169,0.28283727425627453
170,0.4332287283857438
171,0.4743119546752204
172,0.2052858341442946
173,0.18671245861110017
174,0.16571975433233113
175,0.346744566658033
176,0.5001300618899343
177,0.3999837810623307
178,0.4512886188481388
179,0.45788252775570865
180,0.5036508265917988
181,0.14966334201931417
182,0.2687927549914165
183,0.4194660792699218
184,0.07042823504654736
185,0.19283675969049582
186,0.42356149141880534
187,0.19098769678811864
188,0.3026308369349354
189,0.19549842031803644
190,0.25779483651127616
191,0.5939459423579044
192,0.17143145387791714
193,0.39856387423159073
194,0.45640392409225705
195,0.338512413567956
196,0.2199079198824908
197,0.5666309712219268
198,0.4169153849362453
199,0.010124688339776955
200,0.13920761550810948
201,0.16091140739880458
202,0.4610305065487854
203,0.41576323538705445
204,0.3589477118841934
205,0.05431411471282956
206,0.6270648010255461
207,0.556754215578501
208,0.3871671856636948
209,0.23686566028191502
210,0.5045835429970137
211,0.15410381131263176
212,0.5188282966051306
213,0.48959158800423636
214,0.5688272974848431
215,0.3334836676820309
216,0.40285793499850975
217,0.30383930298669687
218,0.35336579150751746
219,0.3922768918952182
220,0.4794369039567181
221,0.5545221797835459
222,0.47797979365542803
223,0.4708176172844224
224,0.3110589996075557
225,0.2993618550043872
226,0.254570781985696
227,-0.15521039825607033
228,0.50538215019539
229,0.15727831797350206
230,0.5493479600815839
231,0.3992362807584534
232,0.3963325483109923
233,0.4972286175024517
234,0.17702859933155976
235,0.2940167167648276
236,0.3112884732876932
237,0.38152914093086054
238,0.2536439675996568
239,0.45263904560832696
240,0.4367737155141215
241,0.3778055643972579
242,0.1729301357936265
243,0.34390399068468336
244,0.21680241162712705
245,0.47592974314539566
246,0.381445820365984
247,0.04565368529014553
248,0.24173196441458716
249,0.3860371045798729
250,0.4341660191083572
